POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;19990101;4,0;1;;;9,1;1;950;1;12,6;1;1504;1;11,0;1;10,85;1;8,1;1;8,1;1;0;1;3,5;1;10,9;1;1012,7;1;;;6,4;1;18,0;1;120;1;2113;1;11,0;1;110;1;2212;1;;;;;;;;;16,9;1;120;1;2113;1;56;1;2258;1;94;1;602;1;0;1;833;1;9,5;1;;;80;1;60;1;206;1;160;1;;;11;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;1,6;1;1,5;9;;;;;;;;;;;;
13054001;19990102;0,4;1;;;8,5;1;803;1;11,8;1;1407;1;10,0;1;10,15;1;7,7;1;7,9;1;0;1;3,3;1;10,2;1;1015,6;1;;;2,0;1;12,0;1;110;1;7;1;9,0;1;120;1;8;1;;;;;;;;;11,4;1;110;1;7;1;53;1;117;1;98;1;2340;1;0;1;851;1;9,1;1;;;81;1;0;1;245;1;220;1;;;0;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;0,9;1;0,9;9;;;;;;;;;;;;
13054001;19990103;0,0;1;;;3,2;1;645;1;13,1;1;1312;1;8,4;1;8,15;1;-0,1;1;1,7;1;0;1;9,9;1;8,2;1;1019,3;1;;;2,5;1;9,0;1;340;1;1939;1;7,0;1;300;1;259;1;;;;;;;;;8,6;1;340;1;1939;1;66;1;1240;1;99;1;34;1;0;1;1031;1;8,8;1;;;86;1;392;1;715;1;238;1;;;73;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;0,7;1;1,0;9;;;;;;;;;;;;
13054001;19990104;0,0;1;;;5,3;1;544;1;17,1;1;1415;1;10,9;1;11,20;1;1,9;1;3,8;1;0;1;11,8;1;11,2;1;1020,1;1;;;2,9;1;14,0;1;340;1;1323;1;10,0;1;340;1;1331;1;;;;;;;;;13,2;1;340;1;1323;1;60;1;1412;1;99;1;617;1;0;1;812;1;10,3;1;;;82;1;447;1;760;1;146;1;;;83;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;1,0;1;1,3;9;;;;;;;;;;;;
13054001;19990105;0,0;1;;;5,4;1;411;1;15,3;1;1336;1;9,8;1;10,35;1;1,7;1;3,4;1;0;1;9,9;1;10,4;1;1023,5;1;;;1,4;1;7,0;1;80;1;955;1;5,0;1;320;1;1235;1;;;;;;;;;6,7;1;80;1;955;1;64;1;1516;1;99;1;435;1;0;1;1028;1;10,0;1;;;88;1;478;1;717;1;162;1;;;89;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;0;9;0;9;0,6;1;0,8;9;;;;;;;;;;;;
13054001;19990106;0,0;1;;;2,8;1;555;1;14,3;1;1401;1;7,7;1;8,55;1;-0,4;1;1,5;1;0;1;11,5;1;8,6;1;1025,3;1;;;1,7;1;11,0;1;130;1;1559;1;5,0;1;210;1;1424;1;;;;;;;;;10,4;1;130;1;1559;1;73;1;1413;1;100;1;240;1;0;1;1295;1;9,7;1;;;93;1;410;1;714;1;230;1;;;76;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;1;9;0;9;0,5;1;0,7;9;;;;;;;;;;;;
13054001;19990107;0,0;1;;;8,2;1;250;1;14,4;1;1337;1;9,8;1;11,30;1;4,9;1;7,4;1;0;1;6,2;1;11,3;1;1020,5;1;;;2,3;1;7,0;1;340;1;1832;1;5,0;1;320;1;1534;1;;;;;;;;;5,7;1;320;1;1530;1;75;1;1337;1;99;1;2235;1;0;1;1211;1;11,5;1;;;91;1;332;1;710;1;214;1;;;61;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;0,6;1;0,7;9;;;;;;;;;;;;
13054001;19990108;0,0;1;;;5,3;1;313;1;15,0;1;1339;1;9,7;1;10,15;1;1,7;1;3,6;1;0;1;9,7;1;10,2;1;1012,1;1;;;4,4;1;14,0;1;300;1;2103;1;11,0;1;320;1;2214;1;;;;;;;;;13,2;1;300;1;2103;1;59;1;1338;1;100;1;137;1;0;1;957;1;9,5;1;;;85;1;327;1;706;1;247;1;;;60;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;0;9;0;9;1,2;1;1,4;9;;;;;;;;;;;;
13054001;19990109;7,4;1;;;2,8;1;643;1;11,7;1;1225;1;7,4;1;7,25;1;-0,9;1;1,5;1;0;1;8,9;1;7,3;1;1008,7;1;;;3,9;1;12,0;1;350;1;2;1;9,0;1;350;1;1;1;;;;;;;;;10,4;1;350;1;2;1;52;1;1502;1;93;1;653;1;0;1;365;1;7,0;1;;;74;1;408;1;755;1;251;1;;;75;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;1,2;1;1,4;9;;;;;;;;;;;;
13054001;19990110;41,0;1;;;5,8;1;1829;1;9,6;1;1207;1;7,5;1;7,70;1;2,4;1;4,2;1;0;1;3,8;1;7,7;1;999,6;1;;;6,7;1;26,0;1;110;1;806;1;17,0;1;110;1;1048;1;;;;;;;;;24,2;1;110;1;806;1;68;1;2;1;99;1;2223;1;0;1;1295;1;8,6;1;;;89;1;0;1;110;1;100;1;;;0;1;;;;;7;1;150;1;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;1,1;1;1,2;9;;;;;;;;;;;;
