POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;19810101;0,0;1;;;0,9;1;;;10,3;1;;;6,8;1;5,60;1;0,0;1;;;;;9,4;1;5,6;1;1026,2;1;;;12,9;1;30,0;1;320;1;;;23,0;1;320;1;;;;;;;;;;;27,7;1;320;1;;;44;1;;;74;1;;;;;;;5,2;1;;;58;1;426;1;670;1;215;1;;;80;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,6;1;2,7;9;;;;;;;;;0;1;;
13054001;19810102;0,0;1;;;6,0;1;;;9,6;1;;;7,6;1;7,80;1;;;;;;;3,6;1;7,8;1;1025,2;1;;;17,3;1;30,0;1;320;1;;;25,0;1;320;1;;;;;;;;;;;27,7;1;320;1;;;43;1;;;59;1;;;;;;;5,3;1;;;51;1;408;1;727;1;178;1;;;76;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;3,4;1;3,3;9;;;;;;;;;0;1;;
13054001;19810103;0,0;1;;;5,5;1;;;12,4;1;;;8,8;1;8,95;1;3,3;1;4,0;1;;;6,9;1;9,0;1;1021,4;1;;;10,6;1;18,0;1;340;1;;;15,0;1;340;1;;;;;;;;;;;16,9;1;340;1;;;46;1;;;76;1;;;;;;;6,7;1;;;62;1;510;1;757;1;135;1;;;95;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,6;1;2,6;9;;;;;;;;;0;1;;
13054001;19810104;0,1;1;;;6,3;1;;;14,4;1;;;10,0;1;10,35;1;3,2;1;4,3;1;;;8,1;1;10,4;1;1013,3;1;;;10,0;1;26,0;1;360;1;;;20,0;1;360;1;;;;;;;;;;;24,2;1;360;1;;;42;1;;;75;1;;;;;;;7,0;1;;;59;1;318;1;591;1;220;1;;;59;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;3,0;1;3,1;9;;;;;;;;;0;1;;
13054001;19810105;0,0;1;;;5,0;1;;;7,2;1;;;6,4;1;6,10;1;3,0;1;3,0;1;;;2,2;1;6,1;1;1020,6;1;;;15,6;1;27,0;1;360;1;;;21,0;1;340;1;;;;;;;;;;;25,1;1;360;1;;;36;1;;;50;1;;;;;;;4,0;1;;;43;1;516;1;768;1;157;1;;;96;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;3,5;1;3,4;9;;;;;;;;;0;1;;
13054001;19810106;0,0;1;;;1,7;1;;;9,4;1;;;6,1;1;5,55;1;-0,1;1;0,8;1;;;7,7;1;5,6;1;1021,7;1;;;8,5;1;18,0;1;340;1;;;14,0;1;320;1;;;;;;;;;;;16,9;1;340;1;;;46;1;;;73;1;;;;;;;5,2;1;;;58;1;174;1;523;1;388;1;;;32;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,2;1;2,3;9;;;;;;;;;0;1;;
13054001;19810107;0,0;1;;;2,7;1;;;5,0;1;;;3,9;1;3,85;1;0,6;1;1,4;1;;;2,3;1;3,9;1;1024,3;1;;;11,6;1;25,0;1;340;1;;;21,0;1;340;1;;;;;;;;;;;23,3;1;340;1;;;42;1;;;72;1;;;;;;;4,5;1;;;54;1;516;1;772;1;172;1;;;96;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,1;1;2,2;9;;;;;;;;;0;1;;
13054001;19810108;0,0;1;;;1,0;1;;;5,4;1;;;1,8;1;3,20;1;-1,7;1;-0,9;1;;;4,4;1;3,2;1;1031,3;1;;;9,1;1;20,0;1;340;1;;;15,0;1;340;1;;;;;;;;;;;18,7;1;340;1;;;35;1;;;61;1;;;;;;;3,6;1;;;49;1;516;1;753;1;181;1;;;95;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,3;1;2,2;9;;;;;;;;;0;1;;
13054001;19810109;0,0;1;;;-4,2;1;;;5,8;1;;;0,5;1;0,80;1;-8,9;1;-7,2;1;;;10,0;1;0,8;1;1030,1;1;;;2,6;1;8,0;1;20;1;;;6,0;1;20;1;;;;;;;;;;;7,6;1;20;1;;;38;1;;;64;1;;;;;;;3,2;1;;;;;462;1;672;1;298;1;;;85;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,1;1;1,2;9;;;;;;;;;0;1;;
13054001;19810110;4,4;1;;;-5,0;1;;;5,2;1;;;0,4;1;0,10;1;-9,2;1;-7,8;1;;;10,2;1;0,1;1;1017,4;1;;;2,4;1;5,0;1;300;1;;;4,0;1;300;1;;;;;;;;;;;4,8;1;300;1;;;48;1;;;82;1;;;;;;;3,8;1;;;65;1;54;1;511;1;433;1;;;9;1;;;;;;;;;1;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,8;1;0,8;9;;;;;;;;;0;1;;
