POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20230101;0,0;1;0;9;13,1;1;631;9;18,2;1;1119;9;15,3;1;15,65;1;12,1;9;11,4;9;0;9;5,1;1;15,7;1;1027,7;1;1027,0;1;5,3;1;13,6;1;120;1;1022;9;9,2;1;130;1;1028;9;;;;;;;;;12,3;1;120;1;1022;9;67;1;1126;9;87;1;634;9;0;9;261;9;13,6;1;;;77;1;194;9;541;9;;;;;37;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;0;9;0;9;0;9;;;1,6;9;1,5;9;;;;;;;;;0;9;0;9
13054001;20230102;0,0;1;0;9;12,4;1;2100;9;18,7;1;1126;9;14,5;1;15,55;1;10,8;9;9,2;9;0;9;6,3;1;15,6;1;1026,5;1;1025,7;1;3,6;1;12,4;1;110;1;1111;9;7,8;1;110;1;154;9;;;;;;;;;11,0;1;110;1;1111;9;54;1;1110;9;91;1;2355;9;0;9;410;9;12,4;1;;;74;1;174;9;559;9;;;;;33;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;1,5;9;1,5;9;;;;;;;;;0;9;0;9
13054001;20230103;0,0;1;3;9;9,5;1;201;9;15,1;1;1428;9;10,9;1;12,30;1;8,1;9;6,7;9;0;9;5,6;1;12,3;1;1028,8;1;1026,8;1;1,5;1;5,8;1;290;1;1553;9;4,8;1;290;1;1600;9;;;;;;;;;5,7;1;290;1;1554;9;75;1;1431;9;99;1;2143;9;0;9;1292;9;12,3;1;;;91;1;138;9;456;9;;;;;26;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;1;9;;;0,6;9;0,7;9;;;;;;;;;0;9;0;9
13054001;20230104;0,0;1;0;9;4,8;1;0;9;13,3;1;1433;9;8,4;1;9,05;1;3,0;9;1,6;9;0;9;8,5;1;9,1;1;1030,6;1;1028,5;1;2,4;1;8,0;1;330;1;1454;9;5,6;1;280;1;1823;9;;;;;;;;;7,2;1;330;1;1451;9;66;1;1436;9;100;1;120;9;0;9;776;9;9,3;1;;;87;1;429;9;765;9;;;;;81;9;;;;;;;;;0;9;1;9;0;9;;;;;;;;;;;;;0;9;1;9;;;0,7;9;0,7;9;;;;;;;;;0;9;0;9
13054001;20230105;0,0;1;0;9;4,0;1;117;9;17,0;1;1313;9;10,2;1;10,50;1;2,8;9;1,9;9;0;9;13,0;1;10,5;1;1024,5;1;1022,2;1;3,0;1;12,5;1;300;1;1256;9;8,5;1;320;1;1432;9;;;;;;;;;11,4;1;300;1;1256;9;61;1;1126;9;98;1;2225;9;0;9;909;9;9,9;1;;;83;1;457;9;762;9;;;;;86;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
13054001;20230106;0,0;1;0;9;4,7;1;443;9;15,0;1;1447;9;10,4;1;9,85;1;2,7;9;0,3;9;0;9;10,3;1;9,9;1;1024,6;1;1024,0;1;1,1;1;5,7;1;70;9;2144;9;3,1;1;140;1;148;9;;;;;;;;;5,0;1;70;1;2144;9;67;1;1446;9;100;1;526;9;0;9;1095;9;10,0;1;;;86;1;245;9;561;9;;;;;46;9;;;;;;;;;0;9;1;9;0;9;;;;;;;;;;;;;0;9;1;9;;;0,5;9;0,6;9;;;;;;;;;0;9;0;9
13054001;20230107;0,2;1;57;9;9,3;1;520;9;16,0;1;1254;9;13,4;1;12,65;1;7,2;9;5,8;9;0;9;6,7;1;12,7;1;1020,9;1;1016,7;1;4,7;1;14,3;1;140;9;2258;9;9,5;1;140;9;2237;9;;;;;;;;;13,0;1;140;1;2258;9;70;1;1209;9;92;1;506;9;0;9;574;9;11,8;1;;;80;1;102;9;446;9;;;;;19;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,2;9;1,2;9;;;;;;;;;0;9;0;9
13054001;20230108;0,2;1;28;9;13,6;1;1815;9;15,8;1;1109;9;13,8;1;14,70;1;12,5;9;12,4;9;0;9;2,2;1;14,7;1;1011,0;1;1006,2;1;4,8;1;14,1;1;140;1;300;9;9,3;1;140;1;320;9;;;;;;;;;13,1;1;160;1;13;9;70;1;19;9;100;1;2228;9;0;9;866;9;14,1;1;;;84;1;56;9;281;9;;;;;10;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;1;9;;;1,1;9;1,0;9;;;;;;;;;0;9;0;9
13054001;20230109;0,0;1;0;9;8,8;1;652;9;13,8;1;1348;9;10,5;1;11,30;1;8,2;9;6,8;9;0;9;5,0;1;11,3;1;1014,4;1;1008,9;1;8,0;1;22,6;1;300;1;1513;9;15,5;1;290;1;1519;9;;;;;;;;;21,1;1;300;1;1513;9;50;1;1526;9;97;1;140;9;0;9;275;9;9,4;1;;;69;1;429;9;773;9;;;;;80;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,9;9;1,8;9;;;;;;;;;0;9;0;9
13054001;20230110;0,0;1;0;9;5,9;1;46;9;12,8;1;1327;9;9,3;1;9,35;1;4,9;9;4,4;9;0;9;6,9;1;9,4;1;1024,5;1;1021,8;1;7,5;1;19,3;1;310;1;816;9;13,8;1;310;1;825;9;;;;;;;;;18,0;1;320;1;649;9;44;1;1330;9;79;1;2104;9;0;9;0;9;6,9;1;;;61;1;466;9;828;9;;;;;86;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;2,3;9;2,2;9;;;;;;;;;0;9;0;9
