POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20130101;0,4;1;161;9;8,5;1;2019;9;12,9;1;1229;9;9,4;1;10,70;1;5,7;1;6,3;1;0;9;4,4;1;10,7;1;1015,7;9;1013,9;9;4,1;1;11,0;1;110;1;537;9;7,7;1;110;1;546;9;;;;;;;;;10,5;1;110;1;537;9;68;1;1147;9;96;1;2221;9;0;9;698;9;10,4;1;;;81;9;0;1;206;1;;;;;0;1;;;;;8;1;30;9;0;1;1;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;1,0;1;0,9;9;;;;;;;0;1;0;1;0;1
13054001;20130102;0,0;1;0;9;3,6;1;2303;9;11,1;1;1235;9;7,3;1;7,35;1;1,5;1;2,1;1;0;9;7,5;1;7,4;1;1020,6;9;1016,5;9;6,6;1;16,1;1;330;1;847;9;11,7;1;330;1;1353;9;;;;;;;;;15,6;1;330;1;847;9;51;1;1241;9;98;1;111;9;0;9;289;9;7,2;1;;;69;9;516;1;773;1;;;;;97;1;;;;;5;9;0;9;0;1;1;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;1,5;1;1,4;9;;;;;;;0;1;0;1;0;1
13054001;20130103;0,0;1;0;9;0,9;1;638;9;11,2;1;1306;9;5,1;1;6,05;1;-1,1;1;-0,5;1;0;9;10,3;1;6,1;1;1034,5;9;1029,6;9;2,1;1;6,4;1;10;1;511;9;5,4;1;10;1;512;9;;;;;;;;;6,3;1;10;1;512;9;49;1;1314;9;87;1;721;9;0;9;577;9;6,1;1;;;72;9;516;1;761;1;;;;;97;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,8;1;0,9;9;;;;;;;0;1;0;1;0;1
13054001;20130104;0,0;1;0;9;-1,1;1;500;9;14,0;1;1424;9;5,2;1;6,45;1;-2,9;1;-2,3;1;126;9;15,1;1;6,5;1;1031,4;9;1028,5;9;1,5;1;6,8;1;310;1;1631;9;5,1;1;310;1;1607;9;;;;;;;;;6,7;1;310;1;1631;9;54;1;1248;9;93;1;2254;9;0;9;909;9;6,9;1;;;78;9;321;1;630;1;;;;;60;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,7;1;0,9;9;;;;;;;0;1;0;1;0;1
13054001;20130105;0,0;1;0;9;1,7;1;736;9;13,3;1;1222;9;6,5;1;7,50;1;0,3;1;0,8;1;0;9;11,6;1;7,5;1;1024,2;9;1021,8;9;3,4;1;11,5;1;320;1;1350;9;8,6;1;320;1;1353;9;;;;;;;;;11,0;1;320;1;1350;9;60;1;1334;9;96;1;609;9;0;9;774;9;7,9;1;;;80;9;497;1;773;1;;;;;93;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;1;1;0;1;0;9;0;1;0;9;0;9;0;9;1,0;1;1,1;9;;;;;;;0;1;0;1;0;1
13054001;20130106;0,0;1;0;9;0,8;1;722;9;14,9;1;1336;9;6,4;1;7,85;1;-1,2;1;-0,3;1;0;9;14,1;1;7,9;1;1023,3;9;1020,7;9;2,0;1;8,2;1;350;1;1930;9;5,7;1;310;1;1619;9;;;;;;;;;7,8;1;350;1;1930;9;51;1;1332;9;94;1;301;9;0;9;727;9;7,4;1;;;78;9;520;1;794;1;;;;;97;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,9;1;1,1;9;;;;;;;0;1;0;1;0;1
13054001;20130107;0,0;1;0;9;2,6;1;708;9;13,5;1;1343;9;7,1;1;8,05;1;0,1;1;0,8;1;0;9;10,9;1;8,1;1;1022,2;9;1019,4;9;1,9;1;8,9;1;290;1;140;9;6,1;1;310;1;143;9;;;;;;;;;8,6;1;290;1;140;9;51;1;1358;9;93;1;2321;9;0;9;480;9;7,4;1;;;73;9;516;1;772;1;;;;;96;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,8;1;0,9;9;;;;;;;0;1;0;1;0;1
13054001;20130108;0,0;1;0;9;0,3;1;243;9;11,3;1;1511;9;5,3;1;5,80;1;-2,0;1;-1,1;1;0;9;11,0;1;5,8;1;1024,5;9;1023,6;9;1,4;1;3,7;1;130;1;332;9;3,2;1;130;1;337;9;;;;;;;;;3,7;1;130;1;336;9;71;1;1456;9;95;1;420;9;0;9;1133;9;7,7;1;;;86;9;376;1;713;1;;;;;70;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;1;9;0;1;0;9;0;1;0;9;1;9;0;9;0,5;1;0,5;9;;;;;;;0;1;0;1;0;1
13054001;20130109;0,0;1;0;9;-0,7;1;657;9;11,6;1;1512;9;5,0;1;5,45;1;-3,4;1;-2,6;1;48;9;12,3;1;5,5;1;1021,4;9;1018,1;9;1,1;1;3,6;1;130;1;214;9;3,0;1;130;1;217;9;;;;;;;;;3,5;1;130;1;213;9;67;1;1517;9;96;1;452;9;0;9;1141;9;7,4;1;;;86;9;365;1;697;1;;;;;68;1;;;;;8;9;0;9;0;1;1;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;0,5;1;0,5;9;;;;;;;0;1;0;1;0;1
13054001;20130110;0,0;1;0;9;1,5;1;452;9;13,1;1;1417;9;6,2;1;7,30;1;-0,6;1;0,3;1;0;9;11,6;1;7,3;1;1016,0;9;1013,7;9;4,8;1;16,7;1;310;1;1341;9;12,2;1;310;1;1343;9;;;;;;;;;16,1;1;310;1;1341;9;57;1;1351;9;95;1;528;9;0;9;819;9;7,5;1;;;79;9;437;1;749;1;;;;;81;1;;;;;5;9;90;9;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;1,3;1;1,2;9;;;;;;;0;1;0;1;0;1
13054001;20130111;0,0;1;0;9;3,2;1;2322;9;12,2;1;1318;9;9,0;1;7,70;1;0,4;1;1,7;1;0;9;9,0;1;7,7;1;1015,9;9;1014,2;9;9,2;1;18,8;1;310;1;1828;9;14,3;1;280;1;434;9;;;;;;;;;18,3;1;310;1;1828;9;49;1;1443;9;91;1;1;9;0;9;154;9;7,0;1;;;62;9;482;1;828;1;;;;;89;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;2,1;1;1,9;9;;;;;;;0;1;0;1;0;1
13054001;20130112;0,2;1;30;9;2,9;1;634;9;9,9;1;1346;9;5,8;1;6,40;1;0,8;1;1,5;1;0;9;7,0;1;6,4;1;1015,4;9;1012,4;9;2,7;1;10,8;1;310;1;8;9;8,3;1;310;1;141;9;;;;;;;;;10,5;1;310;1;11;9;51;1;1402;9;83;1;742;9;0;9;199;9;6,2;1;;;70;9;437;1;713;1;;;;;81;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,0;1;1,0;9;;;;;;;0;1;0;1;0;1
13054001;20130113;3,8;1;596;9;3,0;1;1905;9;7,4;1;621;9;6,5;1;5,20;1;0,2;1;1,0;1;0;9;4,4;1;5,2;1;1008,3;9;1006,8;9;2,5;1;11,5;1;320;1;2201;9;7,4;1;320;9;2204;9;;;;;;;;;11,3;1;320;1;2210;9;66;1;539;9;91;1;1119;9;0;9;664;9;6,8;1;;;80;9;0;1;125;1;;;;;0;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,8;1;0,8;9;;;;;;;0;1;0;1;0;1
13054001;20130114;0,0;1;0;9;4,9;1;442;9;8,4;1;1259;9;5,6;1;6,65;1;3,9;1;4,4;1;0;9;3,5;1;6,7;1;1010,1;9;1008,2;9;10,5;1;20,8;1;310;1;1432;9;15,5;1;310;1;1156;9;;;;;;;;;20,1;1;310;1;1433;9;50;1;1218;9;80;1;420;9;0;9;19;9;6,2;1;;;63;9;497;1;817;1;;;;;91;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;2,0;1;1,7;9;;;;;;;0;1;0;1;0;1
13054001;20130115;0,8;1;135;9;0,4;1;243;9;5,6;1;1502;9;2,8;1;3,00;1;-1,4;1;-0,8;1;0;9;5,2;1;3,0;1;1008,7;9;1006,2;9;5,4;1;16,6;1;280;1;2254;9;10,0;1;300;9;0;9;;;;;;;;;15,9;1;280;1;2254;9;58;1;103;9;88;1;1252;9;0;9;283;9;5,4;1;;;70;9;132;1;294;1;;;;;24;1;;;;;;;;;1;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,1;1;1,0;9;;;;;;;0;1;0;1;0;1
13054001;20130116;0,0;1;0;9;2,4;1;119;9;5,3;1;1305;9;3,0;1;3,85;1;1,5;1;1,8;1;0;9;2,9;1;3,9;1;1003,9;9;1000,8;9;8,7;1;20,4;1;330;1;2140;9;14,6;1;320;9;2155;9;;;;;;;;;18,8;1;330;1;2140;9;48;1;1310;9;72;1;105;9;0;9;0;9;4,8;1;;;57;9;8;1;473;1;;;;;1;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,9;1;1,7;9;;;;;;;0;1;0;1;0;1
13054001;20130117;0,0;1;0;9;-1,2;1;716;9;2,1;1;1312;9;0,2;1;0,45;1;-1,7;1;-1,5;1;760;9;3,3;1;0,5;1;1005,9;9;1002,9;9;11,8;1;24,8;1;330;1;631;9;18,3;1;320;1;653;9;;;;;;;;;23,9;1;330;1;631;9;48;1;1319;9;64;1;2244;9;0;9;0;9;3,5;1;;;57;9;519;1;858;1;;;;;94;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,8;1;1,6;9;;;;;;;0;1;0;1;0;1
13054001;20130118;2,2;1;467;9;-2,4;1;629;9;5,6;1;558;9;0,7;1;1,60;1;-4,0;1;-3,7;1;569;9;8,0;1;1,6;1;1003,3;9;999,1;9;3,8;1;13,4;1;330;1;8;9;9,6;1;320;1;1;9;;;;;;;;;13,1;1;330;1;10;9;51;1;1336;9;81;1;2357;9;0;9;11;9;4,4;1;;;63;9;117;1;531;1;;;;;21;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,1;1;1,0;9;;;;;;;0;1;0;1;0;1
13054001;20130119;8,4;1;403;9;-0,1;1;1907;9;13,6;1;2313;9;8,9;1;6,75;1;-2,1;1;-1,3;1;0;9;13,7;1;6,8;1;990,0;9;986,3;9;9,1;1;18,6;1;130;1;2251;9;12,1;1;70;1;720;9;;;;;;;;;17,6;1;130;1;2251;9;64;1;1255;9;89;1;2248;9;0;9;460;9;7,7;1;;;76;9;64;1;383;1;;;;;12;1;;;;;;;;;0;1;0;1;0;9;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;1,8;1;1,5;9;;;;;;;0;1;0;1;0;1
13054001;20130120;10,7;1;261;9;5,1;1;1759;9;11,1;1;601;9;7,3;1;8,10;1;4,4;1;4,7;1;0;9;6,0;1;8,1;1;993,3;9;987,0;9;5,2;1;13,2;1;160;1;110;9;9,4;1;140;1;5;9;;;;;;;;;12,9;1;160;1;110;9;60;1;1407;9;94;1;903;9;0;9;737;9;8,1;1;;;79;9;87;1;434;1;;;;;16;1;;;;;;;;;0;1;0;1;1;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;1;9;1,3;1;1,1;9;;;;;;;0;1;0;1;0;1
13054001;20130121;0,0;1;0;9;-1,0;1;349;9;9,0;1;1537;9;4,3;1;4,00;1;-2,8;1;-2,5;1;120;9;10,0;1;4,0;1;1001,4;9;998,3;9;4,5;1;15,6;1;280;1;2106;9;12,0;1;270;9;2114;9;;;;;;;;;15,0;1;280;1;2110;9;59;1;1552;9;92;1;354;9;0;9;582;9;6,0;1;;;76;9;246;1;619;1;;;;;44;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;1;1;0;9;0;9;0;9;1,1;1;1,1;9;;;;;;;0;1;0;1;0;1
13054001;20130122;0,4;1;192;9;2,2;1;534;9;13,4;1;1407;9;7,5;1;7,80;1;-2,7;1;-0,4;1;0;9;11,2;1;7,8;1;1004,9;9;1000,2;9;3,5;1;14,5;1;280;1;100;9;11,1;1;280;1;111;9;;;;;;;;;14,1;1;280;1;100;9;43;1;1326;9;84;1;442;9;0;9;354;9;6,3;1;;;68;9;489;1;922;1;;;;;87;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,6;1;1,6;9;;;;;;;0;1;0;1;0;1
13054001;20130123;4,2;1;359;9;5,8;1;1136;9;8,9;1;603;9;6,8;1;7,35;1;5,1;1;5,0;1;0;9;3,1;1;7,4;1;1000,8;9;997,6;9;5,6;1;14,1;1;70;1;541;9;9,3;1;70;1;145;9;;;;;;;;;13,2;1;70;1;541;9;59;1;1503;9;87;1;932;9;0;9;286;9;7,4;1;;;72;9;3;1;176;1;;;;;1;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,4;1;1,2;9;;;;;;;0;1;0;1;0;1
