POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20160101;0,4;1;171;9;6,5;1;614;9;14,7;1;1316;9;11,5;1;10,60;1;3,5;1;4,0;1;0;9;8,2;1;10,6;1;1022,5;9;1017,3;9;2,9;1;10,6;1;80;1;2240;9;7,2;1;80;9;2318;9;;;;;;;;;10,2;1;80;1;2240;9;65;1;1215;9;99;1;440;9;0;9;748;9;10,2;1;;;82;9;43;1;351;1;;;;;8;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,9;1;1,0;9;;;;;;;0;1;0;1;0;1
13054001;20160102;0,4;1;103;9;10,3;1;1738;9;14,7;1;942;9;11,7;1;12,50;1;9,5;1;9,7;1;0;9;4,4;1;12,5;1;1014,7;9;1012,5;9;5,9;1;13,2;1;100;1;419;9;9,7;1;290;1;1438;9;;;;;;;;;12,4;1;100;1;419;9;70;1;1530;9;96;1;1213;9;0;9;1266;9;11,9;1;;;88;9;35;1;304;1;;;;;7;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,2;1;1,1;9;;;;;;;0;1;0;1;0;1
13054001;20160103;0,8;1;65;9;5,4;1;700;9;11,2;1;1336;9;8,8;1;8,30;1;3,9;1;4,3;1;0;9;5,8;1;8,3;1;1009,7;9;1002,3;9;3,8;1;12,2;1;280;1;309;9;9,7;1;280;1;304;9;;;;;;;;;11,9;1;280;1;310;9;54;1;1451;9;90;1;731;9;0;9;685;9;7,6;1;;;74;9;51;1;391;1;;;;;10;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,2;1;1,1;9;;;;;;;0;1;0;1;0;1
13054001;20160104;1,0;1;179;9;7,7;1;510;9;12,8;1;1255;9;10,3;1;10,25;1;6,8;1;7,0;1;0;9;5,1;1;10,3;1;1000,9;9;999,3;9;1,3;1;6,8;1;70;1;34;9;5,0;1;60;1;39;9;;;;;;;;;6,7;1;70;1;34;9;69;1;1444;9;98;1;2322;9;0;9;925;9;10,3;1;;;84;9;44;1;424;1;;;;;8;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,6;1;0,6;9;;;;;;;0;1;0;1;0;1
13054001;20160105;0,0;1;0;9;6,0;1;732;9;12,0;1;1352;9;9,2;1;9,00;1;3,4;1;4,8;1;0;9;6,0;1;9,0;1;1001,2;9;998,5;9;2,5;1;8,9;1;260;1;2303;9;7,4;1;260;9;2318;9;;;;;;;;;8,7;1;260;1;2310;9;68;1;1356;9;100;1;240;9;0;9;1025;9;9,4;1;;;86;9;116;1;480;1;;;;;22;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;0,7;1;0,8;9;;;;;;;0;1;0;1;0;1
13054001;20160106;0,8;1;239;9;1,9;1;600;9;11,7;1;1352;9;7,6;1;6,80;1;0,0;1;0,3;1;0;9;9,8;1;6,8;1;1004,7;9;1003,0;9;3,4;1;10,4;1;270;1;1732;9;8,4;1;270;1;1737;9;;;;;;;;;9,9;1;270;1;1732;9;62;1;1345;9;96;1;615;9;0;9;896;9;7,6;1;;;81;9;322;1;633;1;;;;;60;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,9;1;1,0;9;;;;;;;0;1;0;1;0;1
13054001;20160107;0,2;1;28;9;4,6;1;104;9;12,1;1;1447;9;9,0;1;8,35;1;3,0;1;3,4;1;0;9;7,5;1;8,4;1;1005,8;9;1003,8;9;2,3;1;8,1;1;100;1;721;9;5,4;1;360;9;2152;9;;;;;;;;;7,2;1;100;1;721;9;83;1;817;9;99;1;2350;9;0;9;1440;9;10,1;1;;;92;9;26;1;131;1;;;;;5;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,6;1;0,6;9;;;;;;;0;1;0;1;0;1
13054001;20160108;0,0;1;0;9;6,3;1;431;9;17,5;1;1327;9;10,6;1;11,90;1;4,4;1;5,2;1;0;9;11,2;1;11,9;1;1006,6;9;1004,6;9;1,8;1;4,9;1;120;1;2303;9;3,7;1;120;1;120;9;;;;;;;;;4,8;1;120;1;2310;9;53;1;1329;9;99;1;219;9;0;9;1134;9;10,0;1;;;86;9;206;1;599;1;;;;;38;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,9;1;1,0;9;;;;;;;0;1;0;1;0;1
13054001;20160109;0,2;1;70;9;10,1;1;2220;9;15,2;1;1145;9;12,5;1;12,65;1;7,2;1;8,4;1;0;9;5,1;1;12,7;1;1004,2;9;1003,4;9;2,6;1;10,3;1;80;1;158;9;7,9;1;80;1;221;9;;;;;;;;;9,9;1;80;1;158;9;82;1;1;9;100;1;1934;9;0;9;1440;9;13,3;1;;;92;9;0;1;159;1;;;;;0;1;;;;;5;9;270;9;0;1;1;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;0,7;1;0,7;9;;;;;;;0;1;0;1;0;1
13054001;20160110;0,0;1;0;9;7,2;1;2308;9;17,4;1;1326;9;12,2;1;12,30;1;4,4;1;4,8;1;0;9;10,2;1;12,3;1;1003,3;9;1000,9;9;3,3;1;10,1;1;140;1;1154;9;7,3;1;130;9;2356;9;;;;;;;;;9,8;1;140;1;1157;9;53;1;1446;9;100;1;1;9;0;9;943;9;10,3;1;;;86;9;333;1;755;1;;;;;62;1;;;;;8;9;0;9;0;1;1;1;0;9;0;9;0;9;1;9;0;1;0;9;0;1;0;9;1;9;0;9;1,3;1;1,2;9;;;;;;;0;1;0;1;0;1
13054001;20160111;0,8;1;204;9;10,9;1;1754;9;15,7;1;642;9;12,9;1;13,30;1;7,3;1;8,7;1;0;9;4,8;1;13,3;1;1003,0;9;997,1;9;6,3;1;17,3;1;280;1;1611;9;13,3;1;270;1;1828;9;;;;;;;;;16,6;1;280;1;1611;9;54;1;1607;9;92;1;3;9;0;9;678;9;10,8;1;;;74;9;126;1;290;1;;;;;23;1;;;;;;;;;0;1;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,9;1;1,8;9;;;;;;;0;1;0;1;0;1
