POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20210101;1,0;1;193;9;6,2;1;1825;9;8,5;1;1240;9;7,4;1;7,35;1;4,5;9;5,0;9;0;9;2,3;1;7,4;1;1004,4;1;1003,5;1;4,7;1;11,0;1;70;1;125;9;7,8;1;80;1;51;9;;;;;;;;;10,0;1;70;1;45;9;74;1;1629;9;92;1;330;9;0;9;1341;9;8,5;1;;;85;1;10;9;251;9;;;;;2;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;0;9;0;9;0;9;;;0,9;9;0,8;9;;;;;;;;;0;9;0;9
13054001;20210102;9,7;1;529;9;3,9;1;732;9;5,9;1;1433;9;4,6;1;4,90;1;3,3;9;3,3;9;0;9;2,0;1;4,9;1;1003,2;1;1002,0;1;4,9;1;10,5;1;310;1;1309;9;7,3;1;330;1;1243;9;;;;;;;;;9,5;1;310;1;1310;9;75;1;1821;9;94;1;1017;9;0;9;1116;9;7,3;1;;;84;1;10;9;163;9;;;;;2;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;0,8;9;0,7;9;;;;;;;;;0;9;0;9
13054001;20210103;0,4;1;69;9;3,3;1;511;9;7,0;1;1314;9;4,2;1;5,15;1;2,6;9;2,8;9;0;9;3,7;1;5,2;1;1007,0;1;1004,8;1;4,8;1;10,7;1;310;1;554;9;7,7;1;340;1;1524;9;;;;;;;;;9,8;1;310;1;554;9;68;1;1407;9;95;1;2209;9;0;9;426;9;7,1;1;;;79;1;22;9;262;9;;;;;4;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;1;;;;;0;9;0;9;;;0,9;9;0,8;9;;;;;;;;;0;9;0;9
13054001;20210104;7,1;1;299;9;0,7;1;2200;9;4,2;1;1952;9;3,3;1;2,45;1;-0,6;9;-0,5;9;0;9;3,5;1;2,5;1;1008,8;1;1007,3;1;1,9;1;7,4;1;300;1;653;9;5,8;1;310;1;658;9;;;;;;;;;7,1;1;300;1;653;9;85;1;816;9;96;1;2325;9;0;9;1440;9;6,6;1;;;91;1;100;9;209;9;;;;;19;9;;;;;;;;;1;9;0;9;0;9;;;;;;;;;;;;;0;9;1;9;;;0,4;9;0,4;9;;;;;;;;;0;9;0;9
13054001;20210105;0,0;1;0;9;-0,2;1;351;9;5,9;1;1434;9;2,4;1;2,85;1;-1,9;9;-1,6;9;29;9;6,1;1;2,9;1;1009,5;1;1008,1;1;3,7;1;9,4;1;300;9;2254;9;7,7;1;290;9;2256;9;;;;;;;;;9,0;1;300;1;2254;9;72;1;1512;9;97;1;111;9;0;9;1242;9;6,3;1;;;87;1;385;9;731;9;;;;;72;9;;;;;;;;;0;9;0;9;0;9;;;;;;;1;9;;;;;0;9;1;9;;;0,5;9;0,6;9;;;;;;;;;0;9;0;9
13054001;20210106;0,0;1;0;9;0,0;1;640;9;6,5;1;1258;9;2,7;1;3,25;1;-1,0;9;-0,9;9;9;9;6,5;1;3,3;1;1013,4;1;1010,4;1;6,2;1;11,5;1;330;1;1530;9;8,9;1;280;1;338;9;;;;;;;;;10,7;1;330;1;1530;9;57;1;1337;9;86;1;2345;9;0;9;355;9;5,4;1;;;72;1;461;9;782;9;;;;;86;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,2;9;1,0;9;;;;;;;;;0;9;0;9
13054001;20210107;0,0;1;0;9;-4,1;1;505;9;4,6;1;1422;9;0,9;1;0,25;1;-7,2;9;-6,1;9;496;9;8,7;1;0,3;1;1013,8;1;1012,2;1;2,0;1;5,2;1;320;1;32;9;4,1;1;310;1;1612;9;;;;;;;;;4,9;1;360;1;248;9;65;1;1453;9;93;1;613;9;0;9;893;9;4,9;1;;;81;1;258;9;643;9;;;;;48;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;1;9;0;9;1;9;;;0,5;9;0,6;9;;;;;;;;;0;9;0;9
13054001;20210108;0,0;1;0;9;-3,0;1;623;9;7,6;1;1413;9;2,3;1;2,30;1;-5,8;9;-4,9;9;361;9;10,6;1;2,3;1;1012,8;1;1011,7;1;3,0;1;7,9;1;330;1;1453;9;5,2;1;330;1;1526;9;;;;;;;;;7,3;1;360;1;744;9;51;1;1352;9;95;1;107;9;0;9;680;9;5,0;1;;;74;1;439;9;812;9;;;;;82;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;1;9;0;9;1;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
13054001;20210109;0,0;1;0;9;0,7;1;2027;9;10,5;1;1354;9;5,0;1;5,60;1;-1,3;9;-0,9;9;0;9;9,8;1;5,6;1;1011,9;1;1010,1;1;2,9;1;15,1;1;310;1;1409;9;7,3;1;340;1;1415;9;;;;;;;;;11,4;1;310;1;1410;9;42;1;1348;9;88;1;9;9;0;9;124;9;5,5;1;;;63;1;193;9;569;9;;;;;36;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,2;9;1,3;9;;;;;;;;;0;9;0;9
13054001;20210110;3,6;1;;;0,7;1;937;9;3,1;1;601;9;2,3;1;1,90;1;0,1;9;0,0;9;0;9;2,4;1;1,9;1;1014,5;1;1011,6;1;2,7;1;9,0;1;10;1;1630;9;5,9;1;330;1;750;9;;;;;;;;;8,5;1;10;1;1630;9;63;1;40;9;96;1;942;9;0;9;753;9;5,5;1;;;81;1;15;9;194;9;;;;;3;9;;;;;;;;;1;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;0,7;9;0,7;9;;;;;;;;;0;9;0;9
