POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20170101;0,0;1;20;9;1,8;1;2326;9;13,4;1;1309;9;6,8;1;7,60;1;-0,9;1;-0,5;1;0;9;11,6;1;7,6;1;1024,1;9;1022,2;9;1,1;1;5,9;1;150;1;1437;9;3,2;1;150;1;1441;9;;;;;;;;;5,4;1;150;1;1437;9;65;1;1319;9;96;1;649;9;0;9;1060;9;8,3;1;;;86;9;200;1;506;1;;;;;38;1;;;;;;;;;0;1;0;1;0;9;;;;;;;1;1;;;;;0;9;1;9;;;0,5;1;0,6;9;;;;;;;;;0;1;0;1
13054001;20170102;0,0;1;22;9;3,9;1;705;9;14,9;1;1205;9;8,5;1;9,40;1;1,5;1;2,1;1;0;9;11,0;1;9,4;1;1020,9;9;1019,5;9;3,1;1;10,4;1;320;1;2337;9;7,9;1;320;9;2345;9;;;;;;;;;10,1;1;320;1;2337;9;59;1;1415;9;97;1;100;9;0;9;970;9;8,9;1;;;82;9;349;1;674;1;;;;;66;1;;;;;;;;;0;1;0;1;0;9;;;;;;;;;;;;;0;9;1;9;;;1,0;1;1,0;9;;;;;;;;;0;1;0;1
13054001;20170103;0,0;1;0;9;2,7;1;147;9;8,0;1;1253;9;4,5;1;5,35;1;1,5;1;1,9;1;0;9;5,3;1;5,4;1;1021,3;9;1018,7;9;5,6;1;18,3;1;320;1;738;9;13,6;1;320;1;744;9;;;;;;;;;17,5;1;320;1;741;9;60;1;1228;9;81;1;602;9;0;9;22;9;6,2;1;;;72;9;494;1;759;1;;;;;93;1;;;;;;;;;0;1;0;1;0;9;;;;;;;0;1;;;0;1;0;9;0;9;;;1,2;1;1,2;9;;;;;;;;;0;1;0;1
13054001;20170104;0,0;1;0;9;-0,6;1;453;9;11,4;1;1508;9;5,3;1;5,40;1;-2,4;1;-2,0;1;102;9;12,0;1;5,4;1;1019,4;9;1015,6;9;8,5;1;25,1;1;330;1;1435;9;18,6;1;320;1;1435;9;;;;;;;;;23,5;1;330;1;1442;9;27;1;1448;9;88;1;532;9;321;9;167;9;4,4;1;;;60;9;507;1;790;1;;;;;95;1;;;;;;;;;0;1;0;1;0;9;;;;;;;;;;;;;0;9;0;9;;;2,7;1;2,4;9;;;;;;;;;0;1;0;1
13054001;20170105;0,0;1;0;9;4,8;1;742;9;7,8;1;1330;9;5,7;1;6,30;1;4,0;1;4,4;1;0;9;3,0;1;6,3;1;1019,9;9;1017,4;9;13,9;1;29,0;1;340;1;1224;9;21,7;1;330;1;1224;9;;;;;;;;;27,1;1;320;1;1520;9;44;1;1426;9;73;1;129;9;0;9;0;9;5,5;1;;;59;9;514;1;835;1;;;;;96;1;;;;;;;;;0;1;0;1;0;9;;;;;;;0;1;;;0;1;0;9;0;9;;;2,5;1;2,3;9;;;;;;;;;0;1;0;1
13054001;20170106;0,0;1;0;9;0,2;1;711;9;6,1;1;1345;9;2,3;1;3,15;1;-1,5;1;-0,9;1;38;9;5,9;1;3,2;1;1028,2;9;1025,0;9;4,4;1;11,3;1;350;1;2;9;8,9;1;350;1;1;9;;;;;;;;;10,7;1;340;1;148;9;43;1;1430;9;68;1;528;9;0;9;0;9;4,1;1;;;57;9;218;1;531;1;;;;;41;1;;;;;;;;;0;1;0;1;0;9;;;;;;;0;1;;;0;1;0;9;0;9;;;1,5;1;1,4;9;;;;;;;;;0;1;0;1
13054001;20170107;0,0;1;0;9;-2,8;1;536;9;7,7;1;1339;9;1,8;1;2,45;1;-5,1;1;-4,7;1;581;9;10,5;1;2,5;1;1028,4;9;1026,7;9;3,8;1;11,1;1;320;1;631;9;6,2;1;330;9;1916;9;;;;;;;;;9,5;1;350;1;2034;9;38;1;1902;9;72;1;543;9;117;9;0;9;3,8;1;;;54;9;484;1;782;1;;;;;90;1;;;;;;;;;0;1;0;1;0;9;;;;;;;0;1;;;0;1;0;9;0;9;;;1,4;1;1,3;9;;;;;;;;;0;1;0;1
13054001;20170108;0,0;1;0;9;-3,2;1;107;9;7,8;1;1419;9;2,8;1;2,30;1;-5,5;1;-5,1;1;413;9;11,0;1;2,3;1;1023,2;9;1020,2;9;4,6;1;18,7;1;330;1;1255;9;14,4;1;330;1;1256;9;;;;;;;;;17,9;1;330;1;1255;9;36;1;451;9;90;1;2353;9;61;9;204;9;4,1;1;;;67;9;198;1;374;1;;;;;37;1;;;;;;;;;0;1;0;1;0;9;;;;;;;;;;;;;0;9;0;9;;;1,5;1;1,4;9;;;;;;;;;0;1;0;1
13054001;20170109;0,0;1;0;9;-2,4;1;2345;9;7,9;1;1243;9;3,7;1;2,75;1;-4,9;1;-4,5;1;96;9;10,3;1;2,8;1;1022,3;9;1016,9;9;5,4;1;13,8;1;310;1;1443;9;10,2;1;330;1;1450;9;;;;;;;;;13,3;1;340;1;1834;9;48;1;1541;9;92;1;117;9;0;9;365;9;4,9;1;;;68;9;334;1;662;1;;;;;62;1;;;;;;;;;0;1;0;1;0;9;;;;;;;1;1;;;;;0;9;1;9;;;1,3;1;1,3;9;;;;;;;;;0;1;0;1
13054001;20170110;0,6;1;108;9;2,2;1;700;9;7,9;1;1656;9;4,5;1;5,05;1;0,6;1;0,9;1;0;9;5,7;1;5,1;1;1011,7;9;1008,2;9;3,2;1;13,3;1;330;1;37;9;9,7;1;330;1;55;9;;;;;;;;;12,8;1;330;1;37;9;64;1;1655;9;88;1;2359;9;0;9;211;9;6,6;1;;;74;9;67;1;369;1;;;;;12;1;;;;;;;;;0;1;0;1;0;9;;;;;;;;;;;;;0;9;0;9;;;0,9;1;0,9;9;;;;;;;;;0;1;0;1
