POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20240101;0,0;1;0;9;3,2;1;648;9;12,5;1;1434;9;7,2;1;7,85;1;1,2;9;0,4;9;0;9;9,3;1;7,9;1;1017,8;1;1016,4;1;2,2;1;7,3;1;280;1;1256;9;6,0;1;280;1;1338;9;;;;;;;;;7,1;1;280;1;1256;9;55;1;1434;9;90;1;2206;9;0;9;661;9;7,4;1;;;78;1;386;9;684;9;;;;;73;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
13054001;20240102;0,0;1;0;9;2,4;1;336;9;14,8;1;1221;9;9,4;1;8,60;1;0,5;9;-0,2;9;0;9;12,4;1;8,6;1;1015,9;1;1012,3;1;3,0;1;8,9;1;130;1;1412;9;6,1;1;140;1;1420;9;;;;;;;;;8,4;1;130;1;1410;9;69;1;1029;9;94;1;232;9;0;9;595;9;9,2;1;;;80;1;85;9;364;9;;;;;16;9;;;;;;;;;0;9;0;9;0;9;;;;;;;1;9;;;;;0;9;0;9;;;0,9;9;0,9;9;;;;;;;;;0;9;0;9
13054001;20240103;0,0;1;0;9;6,1;1;350;9;13,5;1;1353;9;9,7;1;9,80;1;4,3;9;3,3;9;0;9;7,4;1;9,8;1;1013,7;1;1012,1;1;2,0;1;7,5;1;250;9;2354;9;6,3;1;250;9;2342;9;;;;;;;;;7,3;1;250;1;2355;9;71;1;1316;9;91;1;301;9;0;9;1056;9;9,8;1;;;84;1;30;9;359;9;;;;;6;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;0,7;9;0,8;9;;;;;;;;;0;9;0;9
13054001;20240104;0,4;1;124;9;5,3;1;710;9;16,5;1;1433;9;11,3;1;10,90;1;2,9;9;2,1;9;0;9;11,2;1;10,9;1;1013,6;1;1008,7;1;2,3;1;10,1;1;300;1;117;9;6,7;1;280;1;126;9;;;;;;;;;9,8;1;300;1;117;9;44;1;1427;9;91;1;640;9;0;9;351;9;8,2;1;;;70;1;456;9;764;9;;;;;86;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,1;9;1,1;9;;;;;;;;;0;9;0;9
13054001;20240105;4,0;1;386;9;9,7;1;1728;9;13,2;1;1010;9;11,1;1;11,45;1;9,0;9;8,8;9;0;9;3,5;1;11,5;1;1002,9;1;999,8;1;3,9;1;10,9;1;110;1;221;9;7,5;1;310;1;1619;9;;;;;;;;;10,0;1;110;1;221;9;72;1;1;9;95;1;1611;9;0;9;1405;9;11,2;1;;;90;1;0;9;87;9;;;;;0;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;1,0;9;0,9;9;;;;;;;;;0;9;0;9
13054001;20240106;0,0;1;;;6,9;1;2345;9;10,5;1;1402;9;8,7;1;8,70;1;5,8;9;5,5;9;0;9;3,6;1;8,7;1;1002,6;1;1001,2;1;15,1;1;29,7;1;340;1;1546;9;21,4;1;320;1;1547;9;;;;;;;;;27,5;1;340;1;1546;9;50;1;1444;9;89;1;1;9;0;9;158;9;7,6;1;;;65;1;231;9;551;9;;;;;43;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;;;;;;;2,3;9;2,0;9;;;;;;;;;0;9;0;9
13054001;20240107;0,0;1;;;6,4;1;1729;9;8,5;1;1153;9;7,0;1;7,45;1;6,1;9;6,0;9;0;9;2,1;1;7,5;1;1004,7;1;1002,6;1;16,5;1;28,8;1;320;1;622;9;20,7;1;320;1;626;9;;;;;;;;;26,9;1;320;1;622;9;58;1;1158;9;71;1;2139;9;0;9;0;9;6,6;1;;;66;1;307;9;656;9;;;;;57;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;;;;;;;2,4;9;2,1;9;;;;;;;;;0;9;0;9
13054001;20240108;0,0;1;0;9;2,4;1;1738;9;6,6;1;1331;9;4,5;1;4,50;1;1,9;9;1,7;9;0;9;4,2;1;4,5;1;1013,0;1;1007,5;1;8,4;1;18,7;1;330;1;132;9;12,6;1;330;1;2;9;;;;;;;;;17,4;1;310;1;913;9;57;1;1252;9;73;1;2047;9;0;9;0;9;5,4;1;;;67;1;470;9;803;9;;;;;88;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;;;1;9;;;1,6;9;1,4;9;;;;;;;;;0;9;0;9
13054001;20240109;0,6;1;93;9;1,7;1;358;9;7,5;1;1348;9;4,2;1;4,60;1;0,8;9;0,3;9;0;9;5,8;1;4,6;1;1020,4;1;1018,0;1;2,2;1;8,3;1;20;1;559;9;5,8;1;310;1;454;9;;;;;;;;;7,4;1;20;1;559;9;62;1;1345;9;89;1;1941;9;0;9;431;9;6,3;1;;;77;1;152;9;496;9;;;;;28;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;1;9;;;0,7;9;0,7;9;;;;;;;;;0;9;0;9
13054001;20240110;12,9;1;625;9;3,3;1;1923;9;11,0;1;1350;9;7,9;1;7,15;1;1,2;9;0,3;9;0;9;7,7;1;7,2;1;1021,0;1;1019,7;1;3,8;1;15,1;1;90;1;1917;9;9,8;1;90;1;1919;9;;;;;;;;;13,9;1;90;1;1954;9;65;1;1348;9;93;1;513;9;0;9;715;9;7,9;1;;;79;1;13;9;253;9;;;;;2;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,0;9;1,0;9;;;;;;;;;0;9;0;9
13054001;20240111;8,9;1;482;9;5,5;1;1757;9;7,5;1;1435;9;6,2;1;6,50;1;4,1;9;4,2;9;0;9;2,0;1;6,5;1;1021,4;1;1019,5;1;3,0;1;13,2;1;80;1;5;9;8,9;1;90;1;8;9;;;;;;;;;12,7;1;80;1;10;9;71;1;7;9;95;1;1105;9;0;9;1363;9;8,0;1;;;90;1;0;9;216;9;;;;;0;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;0;9;;;0,7;9;0,7;9;;;;;;;;;0;9;0;9
13054001;20240112;0,0;1;0;9;1,3;1;643;9;8,3;1;1357;9;3,5;1;4,80;1;0,4;9;0,1;9;49;9;7,0;1;4,8;1;1023,5;1;1022,5;1;4,1;1;9,1;1;330;1;108;9;7,4;1;290;1;1540;9;;;;;;;;;8,5;1;330;1;110;9;61;1;1436;9;95;1;822;9;0;9;921;9;6,5;1;;;82;1;416;9;792;9;;;;;77;9;;;;;;;;;0;9;0;9;0;9;;;;;;;1;9;;;;;0;9;1;9;;;0,9;9;0,8;9;;;;;;;;;0;9;0;9
13054001;20240113;0,0;1;;;-1,9;1;355;9;9,8;1;1439;9;2,5;1;3,95;1;-3,7;9;-4,1;9;532;9;11,7;1;4,0;1;1022,7;1;1019,2;1;1,9;1;4,4;1;130;9;2226;9;3,6;1;130;9;2103;9;;;;;;;;;4,0;1;130;1;1956;9;62;1;1436;9;95;1;550;9;0;9;1089;9;6,3;1;;;85;1;451;9;764;9;;;;;83;9;;;;;;;;;;;0;9;0;9;;;;;;;1;9;;;;;0;9;1;9;;;0,6;9;0,6;9;;;;;;;;;0;9;0;9
13054001;20240114;0,0;1;5;9;-1,7;1;317;9;7,2;1;1528;9;2,6;1;2,75;1;-3,3;9;-4,0;9;429;9;8,9;1;2,8;1;1013,7;1;1009,4;1;1,6;1;5,7;1;280;1;1848;9;4,5;1;270;1;1845;9;;;;;;;;;5,5;1;280;1;1843;9;74;1;1350;9;96;1;526;9;0;9;1220;9;6,3;1;;;88;1;223;9;555;9;;;;;41;9;;;;;;;;;0;9;0;9;0;9;;;;;;;1;9;;;1;9;0;9;1;9;;;0,5;9;0,6;9;;;;;;;;;0;9;0;9
13054001;20240115;0,0;1;0;9;-0,6;1;145;9;13,6;1;1404;9;6,1;1;6,50;1;-1,7;9;-2,1;9;86;9;14,2;1;6,5;1;1008,0;1;1006,0;1;2,4;1;7,5;1;260;1;1312;9;6,3;1;260;1;1317;9;;;;;;;;;7,2;1;260;1;1316;9;54;1;1252;9;94;1;221;9;0;9;755;9;7,0;1;;;78;1;480;9;828;9;;;;;88;9;;;;;;;;;0;9;0;9;0;9;;;;;;;1;9;;;;;0;9;1;9;;;1,0;9;1,1;9;;;;;;;;;0;9;0;9
13054001;20240116;1,4;1;170;9;2,3;1;450;9;13,2;1;445;9;6,0;1;7,75;1;0,9;9;0,5;9;0;9;10,9;1;7,8;1;1009,4;1;1007,4;1;1,8;1;6,5;1;290;1;105;9;4,8;1;290;1;206;9;;;;;;;;;6,0;1;330;1;21;9;70;1;118;9;95;1;1944;9;0;9;942;9;8,7;1;;;84;1;107;9;468;9;;;;;19;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;1;;;;;0;9;1;9;;;0,7;9;0,7;9;;;;;;;;;0;9;0;9
13054001;20240117;2,2;1;136;9;4,6;1;2012;9;17,5;1;1241;9;13,2;1;11,05;1;2,7;9;1,0;9;0;9;12,9;1;11,1;1;999,2;1;995,3;1;4,7;1;15,0;1;130;1;1328;9;10,3;1;140;1;1238;9;;;;;;;;;13,7;1;140;1;1210;9;70;1;1245;9;96;1;7;9;0;9;959;9;11,1;1;;;84;1;115;9;512;9;;;;;21;9;;;;;;;;;0;9;1;9;;;;;;;;;;;;;0;9;0;9;1;9;;;1,3;9;1,2;9;;;;;;;;;0;9;0;9
13054001;20240118;1,0;1;27;9;8,7;1;412;9;16,4;1;1332;9;12,0;1;12,55;1;8,0;9;7,7;9;0;9;7,7;1;12,6;1;1002,3;1;998,1;1;2,5;1;17,1;1;330;9;2323;9;12,3;1;330;9;2328;9;;;;;;;;;16,0;1;330;1;2323;9;73;1;1330;9;98;1;200;9;0;9;1336;9;12,3;1;;;89;1;259;9;653;9;;;;;47;9;;;;;;;;;0;9;1;9;0;9;;;;;;;;;;;0;9;0;9;1;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
13054001;20240119;0,0;1;0;9;2,7;1;752;9;5,6;1;1140;9;4,3;1;4,15;1;2,6;9;2,5;9;0;9;2,9;1;4,2;1;1011,8;1;1008,6;1;8,9;1;19,6;1;320;1;1056;9;14,6;1;320;1;1059;9;;;;;;;;;18,7;1;320;1;1058;9;61;1;1142;9;76;1;7;9;0;9;0;9;5,6;1;;;68;1;128;9;576;9;;;;;23;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;0;9;0;9;0;9;;;1,5;9;1,4;9;;;;;;;;;0;9;0;9
13054001;20240120;0,0;1;0;9;-0,4;1;355;9;7,6;1;1511;9;2,8;1;3,60;1;-1,7;9;-2,5;9;32;9;8,0;1;3,6;1;1026,3;1;1016,9;1;2,7;1;8,8;1;10;1;607;9;5,8;1;320;1;857;9;;;;;;;;;8,3;1;10;1;610;9;50;1;1530;9;84;1;401;9;0;9;228;9;5,1;1;;;70;1;457;9;879;9;;;;;82;9;;;;;;;;;0;9;0;9;0;9;;;;;;;;;;;;;0;9;0;9;;;1,0;9;1,0;9;;;;;;;;;0;9;0;9
13054001;20240121;0,0;1;;;-1,3;1;423;9;12,0;1;1421;9;4,5;1;5,35;1;-4,1;9;-4,9;9;340;9;13,3;1;5,4;1;1033,6;1;1032,5;1;1,4;1;4,0;1;140;9;1911;9;3,3;1;130;9;1927;9;;;;;;;;;3,7;1;230;1;1634;9;48;1;1431;9;88;1;2150;9;0;9;659;9;5,8;1;;;73;1;471;9;856;9;;;;;84;9;;;;;;;;;;;0;9;0;9;;;;;;;1;9;;;;;0;9;0;9;;;0,8;9;0,9;9;;;;;;;;;0;9;0;9
13054001;20240122;0,0;1;0;9;2,2;1;157;9;14,3;1;1304;9;8,1;1;8,25;1;0,3;9;-1,8;9;0;9;12,1;1;8,3;1;1032,0;1;1029,7;1;1,7;1;7,9;1;130;1;1151;9;4,8;1;150;1;1145;9;;;;;;;;;7,6;1;140;1;1338;9;62;1;1046;9;95;1;2334;9;0;9;987;9;8,5;1;;;82;1;217;9;606;9;;;;;39;9;;;;;;;;;0;9;0;9;0;9;;;;;;;1;9;;;0;9;0;9;1;9;;;0,8;9;0,8;9;;;;;;;;;0;9;0;9
13054001;20240123;0,0;1;0;9;5,0;1;34;9;15,5;1;1307;9;10,2;1;10,25;1;2,8;9;2,0;9;0;9;10,5;1;10,3;1;1032,7;1;1030,8;1;7,1;1;22,1;1;310;1;1158;9;16,1;1;320;1;1254;9;;;;;;;;;21,2;1;310;1;1158;9;42;1;1310;9;96;1;42;9;0;9;535;9;7,9;1;;;70;1;451;9;841;9;;;;;80;9;;;;;;;;;0;9;0;9;0;9;;;;;;;0;9;;;0;9;0;9;1;9;;;2,4;9;2,3;9;;;;;;;;;0;9;0;9
