POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20000101;0,0;1;;;-1,7;1;521;1;9,8;1;1339;1;3,2;1;4,05;1;-5,9;1;-3,4;1;360;1;11,5;1;4,1;1;1026,0;1;;;1,4;1;4,0;1;140;1;641;1;4,0;1;150;1;707;1;;;;;;;;;3,8;1;140;1;641;1;45;1;1341;1;96;1;555;1;0;1;770;1;5,3;1;;;76;1;332;1;721;1;307;1;;;62;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;1;1;0;9;0;9;0;9;0,6;1;0,7;9;;;;;;;;;;;;
13054001;20000102;0,0;1;;;-1,5;1;721;1;11,1;1;1431;1;3,2;1;4,80;1;-6,0;1;-3,3;1;390;1;12,6;1;4,8;1;1027,4;1;;;1,1;1;3,0;1;170;1;35;1;3,0;1;150;1;1848;1;;;;;;;;;2,9;1;170;1;35;1;48;1;1503;1;98;1;810;1;0;1;978;1;5,9;1;;;82;1;477;1;753;1;142;1;;;89;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;1;1;0;9;0;9;0;9;0,5;1;0,7;9;;;;;;;;;;;;
13054001;20000103;0,0;1;;;0,6;1;2356;1;13,1;1;1346;1;6,4;1;6,85;1;-3,3;1;-1,0;1;0;1;12,5;1;6,9;1;1030,8;1;;;1,2;1;5,0;1;130;1;735;1;4,0;1;110;1;743;1;;;;;;;;;4,8;1;130;1;735;1;54;1;1225;1;97;1;217;1;0;1;912;1;7,2;1;;;81;1;192;1;547;1;334;1;;;36;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;1;1;0;9;0;9;0;9;0,6;1;0,8;9;;;;;;;;;;;;
13054001;20000104;0,0;1;;;4,1;1;2016;1;13,1;1;1411;1;7,4;1;8,60;1;-0,8;1;2,0;1;0;1;9,0;1;8,6;1;1027,3;1;;;1,3;1;7,0;1;60;1;902;1;3,0;1;80;1;212;1;;;;;;;;;6,7;1;60;1;902;1;60;1;1409;1;97;1;2312;1;0;1;979;1;8,5;1;;;83;1;328;1;627;1;279;1;;;61;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;0;9;0;9;0,6;1;0,6;9;;;;;;;;;;;;
13054001;20000105;0,0;1;;;1,4;1;610;1;12,2;1;1353;1;5,9;1;6,80;1;-2,2;1;0,0;1;0;1;10,8;1;6,8;1;1022,9;1;;;1,3;1;5,0;1;120;1;2204;1;3,0;1;160;1;10;1;;;;;;;;;4,8;1;120;1;2204;1;60;1;1351;1;99;1;552;1;0;1;1093;1;7,6;1;;;87;1;450;1;651;1;236;1;;;84;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;0;9;0;9;0,5;1;0,7;9;;;;;;;;;;;;
13054001;20000106;0,0;1;;;5,7;1;1927;1;13,7;1;1416;1;9,9;1;9,70;1;2,1;1;3,9;1;0;1;8,0;1;9,7;1;1024,1;1;;;2,2;1;8,0;1;110;1;735;1;6,0;1;110;1;759;1;;;;;;;;;7,7;1;110;1;735;1;61;1;1422;1;94;1;2317;1;0;1;912;1;9,1;1;;;79;1;15;1;300;1;252;1;;;2;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;0,9;1;0,9;9;;;;;;;;;;;;
13054001;20000107;0,0;1;;;1,5;1;627;1;10,5;1;1335;1;5,5;1;6,00;1;-1,6;1;0,3;1;0;1;9,0;1;6,0;1;1024,3;1;;;1,4;1;8,0;1;60;1;733;1;4,0;1;50;1;733;1;;;;;;;;;7,7;1;60;1;733;1;66;1;1410;1;99;1;703;1;0;1;1140;1;7,6;1;;;89;1;295;1;630;1;279;1;;;54;1;;;;;6;1;180;1;0;1;1;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;1;9;0;9;0,5;1;0,6;9;;;;;;;;;;;;
13054001;20000108;0,0;1;;;1,4;1;710;1;11,6;1;1303;1;5,6;1;6,50;1;-2,3;1;-0,6;1;0;1;10,2;1;6,5;1;1024,2;1;;;1,0;1;4,0;1;140;1;1852;1;3,0;1;170;1;730;1;;;;;;;;;3,8;1;140;1;1852;1;57;1;1303;1;98;1;756;1;0;1;926;1;7,2;1;;;83;1;422;1;719;1;320;1;;;78;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;9;0;9;0;1;0;9;0;9;0;9;0,5;1;0,6;9;;;;;;;;;;;;
13054001;20000109;0,2;1;;;2,3;1;149;1;9,4;1;1410;1;5,9;1;5,85;1;-1,2;1;0,8;1;0;1;7,1;1;5,9;1;1023,4;1;;;0,9;1;3,0;1;160;1;5;1;3,0;1;160;1;450;1;;;;;;;;;2,9;1;160;1;5;1;77;1;1224;1;97;1;413;1;0;1;1256;1;8,0;1;;;89;1;1;1;363;1;322;1;;;0;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;0,4;1;0,6;9;;;;;;;;;;;;
13054001;20000110;0,0;1;;;4,6;1;757;1;11,0;1;1327;1;6,3;1;7,80;1;1,8;1;4,3;1;0;1;6,4;1;7,8;1;1028,1;1;;;2,3;1;8,0;1;340;1;1459;1;6,0;1;340;1;1505;1;;;;;;;;;7,7;1;340;1;1459;1;63;1;1252;1;96;1;204;1;0;1;1010;1;8,2;1;;;86;1;438;1;719;1;194;1;;;81;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;9;0;9;0;1;0;9;0;9;0;9;0,7;1;0,8;9;;;;;;;;;;;;
