POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20040101;0,0;1;;;-1,5;1;527;1;6,6;1;1254;1;3,1;1;2,55;1;-4,8;1;-3,1;1;267;1;8,1;1;2,6;1;1011,7;1;;;3,5;1;9,0;1;300;1;2003;1;7,0;1;320;1;1352;1;;;;;;;;;8,6;1;300;1;2003;1;64;1;1139;1;91;1;810;1;0;1;668;1;5,6;1;;;78;1;234;1;502;1;348;1;;;44;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0,8;1;0,7;9;;;;;;;;;;;;
13054001;20040102;0,0;1;;;2,4;1;2325;1;9,6;1;1210;1;6,0;1;6,00;1;0,6;1;1,6;1;0;1;7,2;1;6,0;1;1005,1;1;;;10,8;1;26,0;1;340;1;1225;1;18,0;1;340;1;1243;1;;;;;;;;;24,4;1;340;1;1225;1;57;1;1327;1;87;1;20;1;0;1;120;1;6,6;1;;;69;1;479;1;789;1;191;1;;;90;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1,7;1;1,6;9;;;;;;;;;;;;
13054001;20040103;0,0;1;;;-0,9;1;417;1;6,6;1;1239;1;2,6;1;2,85;1;-4,3;1;-2,6;1;265;1;7,5;1;2,9;1;1012,7;1;;;6,8;1;16,0;1;350;1;1432;1;12,0;1;340;1;1425;1;;;;;;;;;15,2;1;350;1;1432;1;55;1;1201;1;89;1;459;1;0;1;199;1;5,2;1;;;71;1;480;1;742;1;219;1;;;90;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1,2;1;1,1;9;;;;;;;;;;;;
13054001;20040104;0,0;1;;;-3,3;1;719;1;5,1;1;1330;1;0,3;1;0,90;1;-6,4;1;-4,6;1;771;1;8,4;1;0,9;1;1015,5;1;;;4,8;1;15,0;1;360;1;1632;1;10,0;1;350;1;1458;1;;;;;;;;;14,2;1;360;1;1632;1;51;1;1311;1;87;1;824;1;0;1;434;1;4,3;1;;;70;1;443;1;748;1;260;1;;;83;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1,0;1;1,0;9;;;;;;;;;;;;
13054001;20040105;0,0;1;;;-3,6;1;712;1;8,9;1;1334;1;2,2;1;2,65;1;-7,0;1;-4,9;1;529;1;12,5;1;2,7;1;1018,9;1;;;4,1;1;17,0;1;340;1;1801;1;13,0;1;350;1;1808;1;;;;;;;;;16,1;1;340;1;1801;1;46;1;1342;1;84;1;746;1;0;1;245;1;4,6;1;;;67;1;485;1;796;1;207;1;;;90;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;1,2;1;1,1;9;;;;;;;;;;;;
13054001;20040106;0,0;1;;;-2,1;1;619;1;9,4;1;1450;1;3,1;1;3,65;1;-4,9;1;-3,2;1;375;1;11,5;1;3,7;1;1021,6;1;;;1,3;1;3,0;1;150;1;21;1;3,0;1;150;1;23;1;;;;;;;;;2,9;1;150;1;21;1;59;1;1410;1;92;1;2259;1;0;1;827;1;5,9;1;;;80;1;400;1;611;1;361;1;;;74;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0,5;1;0,6;9;;;;;;;;;;;;
13054001;20040107;0,2;1;;;3,0;1;2238;1;9,9;1;1437;1;5,4;1;6,45;1;-0,4;1;1,4;1;0;1;6,9;1;6,5;1;1020,4;1;;;0,8;1;3,0;1;210;1;242;1;2,0;1;250;1;1;1;;;;;;;;;2,9;1;210;1;242;1;67;1;1448;1;93;1;252;1;0;1;1067;1;7,6;1;;;85;1;150;1;489;1;378;1;;;28;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;0;1;0;1;0,4;1;0,5;9;;;;;;;;;;;;
13054001;20040108;0,2;1;;;3,5;1;324;1;13,9;1;1246;1;8,2;1;8,70;1;0,5;1;2,5;1;0;1;10,4;1;8,7;1;1017,1;1;;;1,9;1;7,0;1;150;1;1255;1;5,0;1;150;1;1258;1;;;;;;;;;6,7;1;150;1;1255;1;55;1;1247;1;92;1;335;1;0;1;610;1;8,0;1;;;76;1;171;1;536;1;368;1;;;31;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0;1;0,9;1;0,9;9;;;;;;;;;;;;
13054001;20040109;2,0;1;;;6,3;1;516;1;10,4;1;1034;1;7,4;1;8,35;1;3,4;1;5,3;1;0;1;4,1;1;8,4;1;1015,6;1;;;1,1;1;5,0;1;360;1;118;1;4,0;1;10;1;121;1;;;;;;;;;4,8;1;360;1;118;1;80;1;21;1;95;1;2013;1;0;1;1440;1;9,6;1;;;91;1;9;1;228;1;210;1;;;1;1;;;;;8;1;0;1;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;0,5;1;0,6;9;;;;;;;;;;;;
13054001;20040110;0,0;1;;;3,7;1;239;1;13,5;1;1456;1;8,3;1;8,60;1;1,8;1;2,8;1;0;1;9,8;1;8,6;1;1018,1;1;;;4,1;1;13,0;1;360;1;1403;1;10,0;1;360;1;1346;1;;;;;;;;;12,4;1;360;1;1403;1;55;1;1457;1;96;1;310;1;0;1;760;1;8,1;1;;;81;1;376;1;766;1;196;1;;;69;1;;;;;;;;;0;1;1;1;0;1;0;1;0;1;1;1;0;1;0;1;0;1;0;1;1;1;0;1;1,2;1;1,3;9;;;;;;;;;;;;
