POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;19860101;1,2;1;;;-3,2;1;2245;1;8,0;1;1250;1;3,2;1;2,40;1;-6,8;1;;;;;11,2;1;2,4;1;1005,6;1;;;6,4;1;14,0;1;340;1;650;1;11,0;1;340;1;655;1;;;;;;;;;13,2;1;340;1;650;1;52;1;1245;1;77;1;2150;1;;;;;4,6;1;;;60;1;438;1;747;1;182;1;;;82;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,5;1;1,4;9;;;;;;;;;0;1;;
13054001;19860102;2,4;1;;;3,8;1;1920;1;9,1;1;1435;1;6,4;1;6,45;1;-0,2;1;;;;;5,3;1;6,5;1;1004,7;1;;;2,1;1;8,0;1;100;1;620;1;7,0;1;100;1;625;1;;;;;;;;;7,6;1;100;1;620;1;58;1;5;1;99;1;1100;1;;;;;7,3;1;;;85;1;30;1;264;1;248;1;;;5;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,8;1;0,8;9;;;;;;;;;0;1;;
13054001;19860103;0,0;1;;;5,5;1;1935;1;14,3;1;1335;1;9,3;1;9,90;1;1,2;1;;;;;8,8;1;9,9;1;1003,2;1;;;3,8;1;10,0;1;100;1;435;1;8,0;1;80;1;445;1;;;;;;;;;9,5;1;100;1;435;1;54;1;1345;1;87;1;2300;1;;;;;8,3;1;;;77;1;366;1;604;1;277;1;;;68;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,4;1;1,4;9;;;;;;;;;0;1;;
13054001;19860104;0,0;1;;;2,6;1;1750;1;6,2;1;840;1;4,2;1;4,40;1;-1,2;1;;;;;3,6;1;4,4;1;1012,3;1;;;8,6;1;23,0;1;340;1;1425;1;19,0;1;340;1;1430;1;;;;;;;;;21,5;1;340;1;1425;1;58;1;1200;1;93;1;300;1;;;;;6,2;1;;;71;1;498;1;746;1;175;1;;;93;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,2;1;1,4;9;;;;;;;;;0;1;;
13054001;19860105;14,8;1;;;-2,6;1;530;1;10,1;1;1140;1;3,3;1;3,75;1;-5,5;1;;;;;12,7;1;3,8;1;1010,6;1;;;4,8;1;17,0;1;320;1;2000;1;13,0;1;280;1;1935;1;;;;;;;;;16,0;1;320;1;2000;1;46;1;1145;1;98;1;1750;1;;;;;5,3;1;;;80;1;210;1;548;1;274;1;;;39;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,4;1;1,4;9;;;;;;;;;0;1;;
13054001;19860106;0,0;1;;;0,7;1;135;1;8,5;1;1350;1;4,5;1;4,60;1;-2,7;1;;;;;7,8;1;4,6;1;1007,1;1;;;7,8;1;21,0;1;340;1;1350;1;16,0;1;340;1;1355;1;;;;;;;;;19,7;1;340;1;1350;1;58;1;1345;1;96;1;5;1;;;;;6,3;1;;;75;1;480;1;767;1;202;1;;;89;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,3;1;1,4;9;;;;;;;;;0;1;;
13054001;19860107;1,2;1;;;2,3;1;715;1;8,1;1;35;1;4,9;1;5,20;1;-0,2;1;;;;;5,8;1;5,2;1;1012,2;1;;;4,9;1;18,0;1;340;1;2;1;13,0;1;340;1;2;1;;;;;;;;;16,9;1;340;1;2;1;55;1;2000;1;82;1;500;1;;;;;5,9;1;;;71;1;120;1;507;1;382;1;;;22;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,3;1;1,4;9;;;;;;;;;0;1;;
13054001;19860108;1,2;1;;;4,7;1;1801;1;8,9;1;1205;1;6,6;1;6,80;1;2,2;1;;;;;4,2;1;6,8;1;1008,3;1;;;4,3;1;13,0;1;80;1;140;1;10,0;1;80;1;155;1;;;;;;;;;12,3;1;80;1;140;1;62;1;100;1;96;1;1500;1;;;;;7,6;1;;;90;1;0;1;176;1;176;1;;;0;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,0;1;1,1;9;;;;;;;;;0;1;;
13054001;19860109;0,0;1;;;2,1;1;10;1;10,8;1;1305;1;6,9;1;6,45;1;-1,2;1;;;;;8,7;1;6,5;1;1014,3;1;;;10,9;1;25,0;1;340;1;1230;1;18,0;1;340;1;1425;1;;;;;;;;;23,3;1;340;1;1230;1;65;1;1315;1;96;1;30;1;;;;;7,6;1;;;78;1;492;1;747;1;173;1;;;91;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,4;1;1,6;9;;;;;;;;;0;1;;
13054001;19860110;0,0;1;;;0,9;1;505;1;9,8;1;1415;1;5,8;1;5,35;1;-2,2;1;;;;;8,9;1;5,4;1;1026,4;1;;;3,9;1;12,0;1;340;1;1205;1;9,0;1;320;1;1810;1;;;;;;;;;11,4;1;340;1;1205;1;64;1;1600;1;91;1;800;1;;;;;6,8;1;;;79;1;360;1;676;1;338;1;;;66;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,9;1;1,1;9;;;;;;;;;0;1;;
