POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;19840101;0,0;1;;;1,0;1;620;1;14,0;1;1420;1;6,2;1;7,50;1;-2,7;1;;;;;13,0;1;7,5;1;1025,5;1;;;0,9;1;5,0;1;120;1;2150;1;5,0;1;120;1;2155;1;;;;;;;;;4,8;1;120;1;2150;1;59;1;1400;1;100;1;2100;1;;;;;8,0;1;;;87;1;450;1;646;1;211;1;;;84;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,5;1;0,7;9;;;;;;;;;0;1;;
13054001;19840102;0,0;1;;;6,0;1;1905;1;12,9;1;1325;1;9,8;1;9,45;1;1,0;1;;;;;6,9;1;9,5;1;1026,1;1;;;2,4;1;5,0;1;100;1;205;1;4,0;1;100;1;200;1;;;;;;;;;4,8;1;100;1;205;1;71;1;1325;1;92;1;2115;1;;;;;9,6;1;;;85;1;96;1;283;1;203;1;;;18;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,8;1;0,7;9;;;;;;;;;0;1;;
13054001;19840103;1,8;1;;;7,0;1;1900;1;13,1;1;1205;1;10,2;1;10,05;1;1,6;1;;;;;6,1;1;10,1;1;1020,1;1;;;2,6;1;11,0;1;320;1;2135;1;10,0;1;320;1;2135;1;;;;;;;;;10,4;1;320;1;2135;1;73;1;1500;1;97;1;1800;1;;;;;10,4;1;;;84;1;0;1;242;1;239;1;;;0;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,8;1;0,8;9;;;;;;;;;0;1;;
13054001;19840104;0,0;1;;;3,1;1;725;1;9,1;1;1300;1;6,1;1;6,10;1;0,4;1;;;;;6,0;1;6,1;1;1019,2;1;;;8,0;1;18,0;1;320;1;2145;1;14,0;1;320;1;2155;1;;;;;;;;;16,9;1;320;1;2145;1;44;1;1330;1;80;1;100;1;;;;;5,6;1;;;61;1;462;1;736;1;220;1;;;86;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,0;1;1,8;9;;;;;;;;;0;1;;
13054001;19840105;0,0;1;;;4,1;1;700;1;7,1;1;1115;1;5,0;1;5,60;1;1,1;1;;;;;3,0;1;5,6;1;1024,2;1;;;10,0;1;23,0;1;340;1;540;1;17,0;1;340;1;545;1;;;;;;;;;21,5;1;340;1;540;1;43;1;1500;1;72;1;500;1;;;;;5,1;1;;;57;1;264;1;642;1;354;1;;;49;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,2;1;2,1;9;;;;;;;;;0;1;;
13054001;19840106;0,0;1;;;-2,8;1;645;1;8,4;1;1430;1;2,9;1;2,80;1;-6,7;1;;;;;11,2;1;2,8;1;1021,5;1;;;3,8;1;14,0;1;340;1;2045;1;12,0;1;340;1;2045;1;;;;;;;;;13,2;1;340;1;2045;1;50;1;1250;1;84;1;2340;1;;;;;4,8;1;;;71;1;390;1;667;1;259;1;;;72;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,1;1;1,2;9;;;;;;;;;0;1;;
13054001;19840107;0,0;1;;;-1,5;1;725;1;8,9;1;1450;1;3,8;1;3,70;1;-4,6;1;;;;;10,4;1;3,7;1;1015,3;1;;;0,9;1;3,0;1;140;1;205;1;3,0;1;140;1;205;1;;;;;;;;;2,9;1;140;1;205;1;61;1;1500;1;95;1;800;1;;;;;6,1;1;;;83;1;312;1;581;1;308;1;;;58;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,4;1;0,5;9;;;;;;;;;0;1;;
13054001;19840108;0,0;1;;;3,6;1;208;1;9,6;1;1350;1;6,7;1;6,60;1;-1,0;1;;;;;6,0;1;6,6;1;1011,7;1;;;9,5;1;19,0;1;340;1;2150;1;15,0;1;340;1;2110;1;;;;;;;;;17,8;1;340;1;2150;1;47;1;1320;1;93;1;300;1;;;;;6,5;1;;;62;1;444;1;764;1;260;1;;;82;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,8;1;1,8;9;;;;;;;;;0;1;;
13054001;19840109;0,0;1;;;2,9;1;705;1;7,9;1;1330;1;4,8;1;5,40;1;0,9;1;;;;;5,0;1;5,4;1;1014,6;1;;;13,3;1;20,0;1;360;1;1040;1;16,0;1;360;1;1035;1;;;;;;;;;18,7;1;360;1;1040;1;51;1;1500;1;67;1;2300;1;;;;;5,2;1;;;61;1;444;1;720;1;290;1;;;82;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;2,4;1;2,1;9;;;;;;;;;0;1;;
13054001;19840110;0,0;1;;;-1,7;1;645;1;7,9;1;1315;1;2,9;1;3,10;1;-6,0;1;;;;;9,6;1;3,1;1;1023,3;1;;;7,0;1;14,0;1;360;1;1630;1;11,0;1;20;1;310;1;;;;;;;;;13,2;1;360;1;1630;1;46;1;1210;1;80;1;750;1;;;;;4,6;1;;;64;1;486;1;784;1;214;1;;;89;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,7;1;1,5;9;;;;;;;;;0;1;;
13054001;19840111;0,0;1;;;-4,7;1;630;1;7,8;1;1357;1;0,6;1;1,55;1;-9,2;1;;;;;12,5;1;1,6;1;1024,7;1;;;3,5;1;7,0;1;20;1;640;1;6,0;1;20;1;635;1;;;;;;;;;6,7;1;20;1;640;1;38;1;1500;1;82;1;630;1;;;;;3,8;1;;;66;1;486;1;775;1;208;1;;;89;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,3;1;1,2;9;;;;;;;;;0;1;;
13054001;19840112;0,9;1;;;-3,0;1;35;1;6,0;1;1510;1;1,8;1;1,50;1;-7,2;1;;;;;9,0;1;1,5;1;1017,4;1;;;4,9;1;27,0;1;340;1;2315;1;21,0;1;340;1;2320;1;;;;;;;;;25,1;1;340;1;2315;1;50;1;2015;1;87;1;1200;1;;;;;4,5;1;;;71;1;132;1;342;1;279;1;;;24;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,2;1;1,2;9;;;;;;;;;0;1;;
