POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20080101;0,0;1;0;9;-2,3;1;709;9;10,7;1;1447;9;3,9;1;4,20;1;-5,7;1;-3,3;9;496;9;13,0;1;4,2;1;1019,7;9;1017,9;9;1,5;1;5,0;1;320;1;40;9;4,3;1;320;1;45;9;;;;;;;;;4,8;9;320;1;40;9;47;1;1359;9;88;1;2202;9;0;9;658;9;5,3;1;;;72;9;352;1;686;1;;;;;66;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;1;1;0;9;0;9;0;9;0,7;1;0,8;9;;;;;;;;;0;9;0;9
13054001;20080102;0,0;1;93;9;2,7;1;2136;9;11,4;1;1153;9;8,5;1;7,05;1;-0,1;1;1,5;9;0;9;8,7;1;7,1;1;1013,0;9;1006,1;9;8,6;1;21,0;1;100;9;2148;9;14,0;1;100;9;2149;9;;;;;;;;;19,7;9;100;1;2148;9;59;1;1154;9;75;1;544;9;0;9;0;9;6,8;1;;;68;9;107;1;385;1;;;;;20;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,9;1;1,7;9;;;;;;;;;0;9;0;9
13054001;20080103;0,4;1;371;9;6,9;1;113;9;12,9;1;1142;9;9,5;1;9,90;1;5,6;1;5,8;9;0;9;6,0;1;9,9;1;1003,7;9;1001,8;9;10,7;1;23,0;1;90;1;420;9;14,0;1;90;1;416;9;;;;;;;;;21,5;9;90;1;420;9;54;1;1142;9;77;1;2244;9;0;9;0;9;7,8;1;;;66;9;183;1;568;1;;;;;34;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;2,4;1;2,1;9;;;;;;;;;0;9;0;9
13054001;20080104;14,2;1;635;9;9,6;1;1949;9;12,0;1;2221;9;11,0;1;10,80;1;7,6;1;8,0;9;0;9;2,4;1;10,8;1;1009,1;9;1001,8;9;9,5;1;24,0;1;100;1;441;9;16,2;1;90;1;524;9;;;;;;;;;22,4;9;100;1;441;9;63;1;2217;9;86;1;1127;9;0;9;302;9;9,6;1;;;73;9;0;1;96;1;;;;;0;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,9;1;1,8;9;;;;;;;;;0;9;0;9
13054001;20080105;4,0;1;761;9;8,7;1;631;9;12,3;1;2326;9;10,5;1;10,50;1;6,4;1;7,6;9;0;9;3,6;1;10,5;1;1017,9;9;1016,0;9;2,8;1;9,0;1;120;9;1952;9;6,0;1;130;1;1954;9;;;;;;;;;8,6;9;120;1;1952;9;64;1;101;9;92;1;2140;9;0;9;1238;9;9,8;1;;;85;9;0;1;101;1;;;;;0;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;1,0;1;1,0;9;;;;;;;;;0;9;0;9
13054001;20080106;0,0;1;0;9;10,0;1;721;9;14,8;1;1315;9;11,1;1;12,40;1;7,3;1;8,6;9;0;9;4,8;1;12,4;1;1018,5;9;1014,9;9;2,1;1;8,0;1;170;9;56;9;5,4;1;160;1;109;9;;;;;;;;;7,6;9;170;1;56;9;81;1;1316;9;94;1;835;9;0;9;1440;9;12,6;1;;;90;9;83;1;456;1;;;;;16;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;0,6;1;0,7;9;;;;;;;;;0;9;0;9
13054001;20080107;0,0;1;23;9;5,6;1;509;9;13,8;1;1208;9;10,2;1;9,70;1;3,4;1;4,5;9;0;9;8,2;1;9,7;1;1022,6;9;1021,3;9;3,1;1;13,0;1;350;9;1902;9;9,8;1;340;1;1925;9;;;;;;;;;12,3;9;350;1;1902;9;69;1;2303;9;97;1;814;9;0;9;1136;9;9,9;1;;;86;9;153;1;482;1;;;;;29;1;;;;;8;9;0;9;0;9;1;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;0,9;1;0,9;9;;;;;;;;;0;9;0;9
13054001;20080108;0,0;1;0;9;2,3;1;733;9;12,3;1;1522;9;8,0;1;7,30;1;-1,3;1;1,0;9;0;9;10,0;1;7,3;1;1023,6;9;1022,8;9;2,1;1;13,0;1;340;1;156;9;8,5;1;340;1;156;9;;;;;;;;;12,3;9;340;1;156;9;56;1;1514;9;92;1;810;9;0;9;787;9;7,3;1;;;78;9;462;1;750;1;;;;;86;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,8;1;0,8;9;;;;;;;;;0;9;0;9
13054001;20080109;0,2;1;97;9;7,5;1;1824;9;12,1;1;1231;9;10,0;1;9,80;1;3,9;1;5,8;9;0;9;4,6;1;9,8;1;1023,2;9;1022,4;9;1,6;1;7,0;1;110;9;617;9;4,0;1;90;1;618;9;;;;;;;;;6,7;9;110;1;617;9;73;1;1103;9;92;1;2138;9;0;9;1034;9;9,9;1;;;84;9;0;1;133;1;;;;;0;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;1;0;9;0,7;1;0,7;9;;;;;;;;;0;9;0;9
13054001;20080110;0,2;1;26;9;6,1;1;111;9;12,9;1;545;9;10,6;1;9,50;1;3,3;1;4,7;9;0;9;6,8;1;9,5;1;1022,8;9;1021,1;9;2,3;1;7,0;1;130;9;2049;9;4,9;1;120;9;2056;9;;;;;;;;;6,7;9;130;1;2049;9;83;1;1124;9;95;1;230;9;0;9;1440;9;10,6;1;;;88;9;0;1;138;1;;;;;0;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;1;9;0;9;0,6;1;0,7;9;;;;;;;;;0;9;0;9
