POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;19890101;0,0;1;;;-3,6;1;705;1;10,5;1;1505;1;1,8;1;3,45;1;-7,5;1;;;;;14,1;1;3,5;1;1030,3;1;;;1,0;1;5,0;1;120;1;2205;1;4,0;1;120;1;2210;1;;;;;;;;;4,8;1;120;1;2205;1;49;1;1515;1;98;1;845;1;;;;;5,4;1;;;82;1;474;1;699;1;208;1;;;89;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,5;1;0,5;9;;;;;;;;;0;1;;
13054001;19890102;0,0;1;;;-3,4;1;455;1;10,2;1;1445;1;1,9;1;3,40;1;-7,0;1;;;;;13,6;1;3,4;1;1031,1;1;;;0,8;1;4,0;1;160;1;1850;1;3,0;1;160;1;1858;1;;;;;;;;;3,8;1;160;1;1850;1;60;1;1410;1;98;1;925;1;;;;;6,1;1;;;87;1;372;1;633;1;243;1;;;69;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,4;1;0,5;9;;;;;;;;;0;1;;
13054001;19890103;0,0;1;;;-2,4;1;530;1;15,0;1;1245;1;5,6;1;6,30;1;-5,0;1;;;;;17,4;1;6,3;1;1035,8;1;;;2,0;1;9,0;1;140;1;1245;1;6,0;1;140;1;1255;1;;;;;;;;;8,6;1;140;1;1245;1;51;1;1440;1;99;1;845;1;;;;;6,9;1;;;77;1;372;1;500;1;;;;;69;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,0;1;1,2;9;;;;;;;;;0;1;;
13054001;19890104;0,0;1;;;-1,0;1;605;1;8,5;1;1415;1;3,7;1;3,75;1;-4,6;1;;;;;9,5;1;3,8;1;1038,5;1;;;1,1;1;4,0;1;140;1;1940;1;3,0;1;140;1;1930;1;;;;;;;;;3,8;1;140;1;1940;1;66;1;1345;1;96;1;905;1;;;;;6,4;1;;;85;1;186;1;440;1;288;1;;;34;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,5;1;0,7;9;;;;;;;;;0;1;;
13054001;19890105;0,0;1;;;-1,7;1;250;1;11,0;1;1405;1;4,7;1;4,65;1;-5,2;1;;;;;12,7;1;4,7;1;1032,8;1;;;6,6;1;25,0;1;320;1;1225;1;19,0;1;320;1;1305;1;;;;;;;;;23,3;1;320;1;1225;1;53;1;1345;1;98;1;715;1;;;;;6,1;1;;;74;1;486;1;698;1;195;1;;;90;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,5;1;1,5;9;;;;;;;;;0;1;;
13054001;19890106;2,0;1;;;2,5;1;420;1;8,9;1;1445;1;6,1;1;5,70;1;-1,3;1;;;;;6,4;1;5,7;1;1022,2;1;;;2,1;1;11,0;1;320;1;150;1;8,0;1;300;1;200;1;;;;;;;;;10,4;1;320;1;150;1;67;1;10;1;95;1;2255;1;;;;;7,3;1;;;89;1;0;1;252;1;250;1;;;0;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,7;1;0,8;9;;;;;;;;;0;1;;
13054001;19890107;0,0;1;;;2,7;1;340;1;12,6;1;1345;1;8,0;1;7,65;1;-1,2;1;;;;;9,9;1;7,7;1;1018,1;1;;;7,9;1;23,0;1;340;1;1400;1;17,0;1;360;1;1410;1;;;;;;;;;21,5;1;340;1;1400;1;65;1;1315;1;98;1;410;1;;;;;8,4;1;;;81;1;462;1;722;1;264;1;;;86;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,3;1;1,3;9;;;;;;;;;0;1;;
13054001;19890108;0,0;1;;;0,8;1;750;1;14,1;1;1440;1;6,5;1;7,45;1;-2,5;1;;;;;13,3;1;7,5;1;1019,8;1;;;2,3;1;7,0;1;320;1;1545;1;6,0;1;320;1;1555;1;;;;;;;;;6,7;1;320;1;1545;1;58;1;1340;1;95;1;755;1;;;;;7,7;1;;;84;1;426;1;708;1;241;1;;;79;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,9;1;0,9;9;;;;;;;;;0;1;;
13054001;19890109;0,0;1;;;1,6;1;240;1;15,0;1;1210;1;9,3;1;8,30;1;-2,5;1;;;;;13,4;1;8,3;1;1023,1;1;;;2,6;1;10,0;1;160;1;1345;1;7,0;1;160;1;1330;1;;;;;;;;;9,5;1;160;1;1345;1;71;1;1210;1;99;1;610;1;;;;;9,4;1;;;85;1;78;1;351;1;297;1;;;14;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;0,8;1;0,9;9;;;;;;;;;0;1;;
13054001;19890110;0,0;1;;;10,8;1;140;1;16,0;1;1305;1;12,5;1;13,40;1;8,0;1;;;;;5,2;1;13,4;1;1024,4;1;;;2,4;1;9,0;1;160;1;1045;1;6,0;1;160;1;1200;1;;;;;;;;;8,6;1;160;1;1045;1;61;1;1345;1;89;1;750;1;;;;;11,3;1;;;81;1;288;1;620;1;332;1;;;53;1;;;;;;;;;0;1;0;1;0;1;0;1;0;1;;;;;;;;;;;;;;;1,0;1;1,0;9;;;;;;;;;0;1;;
