POSTE;DATE;RR;QRR;DRR;QDRR;TN;QTN;HTN;QHTN;TX;QTX;HTX;QHTX;TM;QTM;TMNX;QTMNX;TNSOL;QTNSOL;TN50;QTN50;DG;QDG;TAMPLI;QTAMPLI;TNTXM;QTNTXM;PMERM;QPMERM;PMERMIN;QPMERMIN;FFM;QFFM;FXI;QFXI;DXI;QDXI;HXI;QHXI;FXY;QFXY;DXY;QDXY;HXY;QHXY;FF2M;QFF2M;FXI2;QFXI2;DXI2;QDXI2;HXI2;QHXI2;FXI3S;QFXI3S;DXI3S;QDXI3S;HXI3S;QHXI3S;UN;QUN;HUN;QHUN;UX;QUX;HUX;QHUX;DHUMI40;QDHUMI40;DHUMI80;QDHUMI80;TSVM;QTSVM;DHUMEC;QDHUMEC;UM;QUM;INST;QINST;GLOT;QGLOT;DIFT;QDIFT;DIRT;QDIRT;SIGMA;QSIGMA;INFRART;QINFRART;UV_INDICEX;QUV_INDICEX;NB300;QNB300;BA300;QBA300;NEIG;QNEIG;BROU;QBROU;ORAG;QORAG;GRESIL;QGRESIL;GRELE;QGRELE;ROSEE;QROSEE;VERGLAS;QVERGLAS;SOLNEIGE;QSOLNEIGE;GELEE;QGELEE;FUMEE;QFUMEE;BRUME;QBRUME;ECLAIR;QECLAIR;ETPMON;QETPMON;ETPGRILLE;QETPGRILLE;UV;QUV;TMERMAX;QTMERMAX;TMERMIN;QTMERMIN;HNEIGEF;QHNEIGEF;NEIGETOTX;QNEIGETOTX;NEIGETOT06;QNEIGETOT06
13054001;20090101;0,0;1;0;9;7,3;1;754;9;12,0;1;1414;9;9,5;1;9,65;1;4,2;1;6,1;9;0;9;4,7;1;9,7;1;1021,1;9;1019,7;9;1,9;1;8,0;1;60;1;58;9;6,1;1;70;1;231;9;;;;;;;;;7,6;9;60;1;58;9;66;1;1403;9;90;1;833;9;0;9;842;9;9,2;1;;;80;9;198;1;560;1;;;;;37;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,7;1;0,7;9;;;;;;;;;0;9;0;1
13054001;20090102;0,0;1;0;9;4,9;1;1759;9;9,6;1;1314;9;6,2;1;7,25;1;3,4;1;4,3;9;4;9;4,7;1;7,3;1;1017,4;9;1015,5;9;2,3;1;8,0;1;240;1;1531;9;6,0;1;320;1;1747;9;;;;;;;;;7,6;9;240;1;1531;9;64;1;1426;9;91;1;2327;9;0;9;880;9;7,8;1;;;80;9;0;1;292;1;;;;;0;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,8;1;0,8;9;;;;;;;;;0;9;0;1
13054001;20090103;0,0;1;15;9;-1,1;1;421;9;8,0;1;1410;9;3,4;1;3,45;1;-4,4;1;-2,7;9;441;9;9,1;1;3,5;1;1017,2;9;1015,3;9;1,3;1;6,0;1;360;1;58;9;3,9;1;360;1;104;9;;;;;;;;;5,7;9;360;1;58;9;66;1;1209;9;94;1;426;9;0;9;968;9;6,2;1;;;83;9;160;1;446;1;;;;;30;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;1;1;0;9;0;9;0;9;0,5;1;0,6;9;;;;;;;;;0;1;0;1
13054001;20090104;0,0;1;0;9;-1,5;1;705;9;8,9;1;1414;9;2,0;1;3,70;1;-5,9;1;-3,5;9;554;9;10,4;1;3,7;1;1016,9;9;1015,6;9;2,0;1;6,0;1;350;1;55;9;4,6;1;350;1;101;9;;;;;;;;;5,7;9;350;1;55;9;52;1;1341;9;95;1;823;9;0;9;971;9;5,6;1;;;80;9;470;1;788;1;;;;;88;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;1;1;0;9;0;9;0;9;0,6;1;0,7;9;;;;;;;;;0;9;0;1
13054001;20090105;0,0;1;0;9;-3,9;1;453;9;7,0;1;1459;9;0,5;1;1,55;1;-8,3;1;-6,0;9;648;9;10,9;1;1,6;1;1013,3;9;1011,9;1;3,3;1;10,0;1;290;1;1505;9;8,3;1;290;1;1514;9;;;;;;;;;9,5;9;290;1;1505;9;33;1;1413;9;93;1;58;9;175;9;544;9;3,8;1;;;68;9;357;1;655;1;;;;;67;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;1;1;0;9;0;9;0;9;1,2;1;1,0;9;;;;;;;;;0;9;0;1
13054001;20090106;10,6;1;424;9;-2,7;1;247;9;3,1;1;1414;9;0,4;1;0,20;1;-6,2;1;-3,8;9;601;9;5,8;1;0,2;1;1011,3;9;1010,2;1;3,0;1;9,0;1;320;1;511;9;6,2;1;330;1;519;9;;;;;;;;;8,6;9;320;1;511;9;58;1;1426;9;81;1;2357;9;0;9;8;9;4,2;1;;;71;9;0;1;340;1;;;;;0;1;;;;;;;;;1;9;0;1;0;9;0;9;0;9;0;9;0;1;0;9;0;1;0;9;0;9;0;9;0,8;1;0,7;9;;;;;;;;;0;9;0;1
13054001;20090107;26,6;1;596;9;-1,3;1;945;9;0,0;1;342;9;-0,3;1;-0,65;1;-2,2;1;-1,3;9;1180;9;1,3;1;-0,7;1;1010,9;9;1008,5;9;3,7;1;9,0;1;310;1;707;9;7,4;1;310;1;712;1;;;;;;;;;8,6;9;310;1;707;9;81;1;1;9;96;1;847;9;0;9;1440;9;5,1;1;;;95;9;0;1;35;1;;;;;0;1;;;;;5;9;30;9;1;9;0;1;0;9;0;9;0;9;0;9;0;1;1;9;0;1;0;9;0;9;0;9;0,5;1;0,4;9;;;;;;;29;1;29;1;5;1
13054001;20090108;0,2;1;36;9;-0,9;1;523;9;5,6;1;556;9;1,4;1;2,35;1;-0,2;1;-2,5;9;485;9;6,5;1;2,4;1;1019,4;9;1015,2;9;0,9;1;3,0;1;30;1;654;9;2,4;1;140;9;2305;9;;;;;;;;;2,9;9;30;1;654;9;73;1;1222;9;97;1;922;9;0;9;1289;9;6,1;1;;;91;9;172;1;614;1;;;;;32;1;;;;;7;9;270;9;0;9;0;1;0;9;0;9;0;9;0;1;0;1;1;9;0;1;0;9;1;9;0;9;0,3;1;0,3;9;;;;;;;;1;29;1;29;1
13054001;20090109;0,0;1;53;9;0,6;1;159;9;6,8;1;1112;9;3,4;1;3,70;1;-1,2;1;-0,7;9;0;9;6,2;1;3,7;1;1022,5;9;1021,7;9;1,4;1;6,0;1;210;1;655;9;4,0;1;210;1;700;9;;;;;;;;;5,7;9;210;1;655;9;77;1;654;9;98;1;402;9;0;9;1400;9;6,9;1;;;89;9;0;1;284;1;;;;;0;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;1;9;0;1;0;9;1;9;0;9;0,5;1;0,6;9;;;;;;;;;12;1;12;1
13054001;20090110;0,0;1;0;1;0,4;1;723;9;9,9;1;1259;9;3,9;1;5,15;1;-1,8;1;-0,7;1;0;9;9,5;1;5,2;1;1024,3;1;1022,2;1;1,3;1;4,0;1;130;1;2011;9;3,2;1;130;1;2015;9;;;;;;;;;3,8;9;130;1;2011;9;57;1;1234;1;97;1;751;1;0;9;1052;9;6,5;1;;;86;9;295;1;670;1;;;;;55;1;;;;;;;;;0;9;0;1;0;9;0;9;0;9;0;9;0;1;1;9;0;1;0;9;1;9;0;9;0,5;1;0,7;9;;;;;;;;;4;1;4;1
